neon_taxonID,neon_lookup_group,is_biorepo_mapped,biorepo_tid,scientificName_biorepo,taxonRank_biorepo,verbatimScientificName_biorepo_map,biorepo_organism,biorepo_kingdom,biorepo_subkingdom,biorepo_division,biorepo_subdivision,biorepo_superclass,biorepo_class,biorepo_subclass,biorepo_order,biorepo_suborder,biorepo_superfamily,biorepo_family,biorepo_subfamily,biorepo_tribe,biorepo_subtribe,biorepo_genus,biorepo_subgenus,biorepo_section,biorepo_subsection,biorepo_species,biorepo_subspecies,biorepo_variety,biorepo_subvariety,biorepo_form,biorepo_subform,biorepo_cultivated,biorepo_complex/group
MAYE,BIRD,True,94047,Geothlypis aequinoctialis,,Geothlypis aequinoctialis,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Passeriformes,,,Parulidae,,,,Geothlypis,,,,Geothlypis aequinoctialis,,,,,,,
MCGD,BIRD,True,93584,Claravis mondetoura,,Claravis mondetoura,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Columbiformes,,,Columbidae,,,,Claravis,,,,Claravis mondetoura,,,,,,,
MCLO,BIRD,True,95273,Rhynchophanes mccownii,,Rhynchophanes mccownii,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Passeriformes,,,Calcariidae,,,,Rhynchophanes,,,,Rhynchophanes mccownii,,,,,,,
MCTY,BIRD,True,94908,Phaeomyias murina,,Phaeomyias murina,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Passeriformes,,,Tyrannidae,,,,Phaeomyias,,,,Phaeomyias murina,,,,,,,
MEAP,BIRD,True,93007,Amazona farinosa,,Amazona farinosa,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Psittaciformes,,,Psittacidae,,,,Amazona,,,,Amazona farinosa,,,,,,,
MEBL,BIRD,True,93801,Dives dives,,Dives dives,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Passeriformes,,,Icteridae,,,,Dives,,,,Dives dives,,,,,,,
MECH,BIRD,True,95082,Poecile sclateri,,Poecile sclateri,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Passeriformes,,,Paridae,,,,Poecile,,,,Poecile sclateri,,,,,,,
MEGU,BIRD,True,94299,Larus canus,,Larus canus,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Charadriiformes,,,Laridae,,,,Larus,,,,Larus canus,,,,,,,
MEHE,BIRD,True,95962,Phaethornis mexicanus,,Phaethornis mexicanus,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Apodiformes,,,Trochilidae,,,,Phaethornis,,,,Phaethornis mexicanus,,,,,,,
MEJA,BIRD,True,93099,Aphelocoma wollweberi,,Aphelocoma wollweberi,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Passeriformes,,,Corvidae,,,,Aphelocoma,,,,Aphelocoma wollweberi,,,,,,,
MERL,BIRD,True,93957,Falco columbarius,,Falco columbarius,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Falconiformes,,,Falconidae,,,,Falco,,,,Falco columbarius,,,,,,,
MESH,BIRD,True,93808,Doricha eliza,,Doricha eliza,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Apodiformes,,,Trochilidae,,,,Doricha,,,,Doricha eliza,,,,,,,
MEWO,BIRD,True,95578,Thalurania ridgwayi,,Thalurania ridgwayi,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Apodiformes,,,Trochilidae,,,,Thalurania,,,,Thalurania ridgwayi,,,,,,,
MEXP,BIRD,True,93987,Forpus cyanopygius,,Forpus cyanopygius,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Psittaciformes,,,Psittacidae,,,,Forpus,,,,Forpus cyanopygius,,,,,,,
MFPA,BIRD,True,95276,Rhynchopsitta terrisi,,Rhynchopsitta terrisi,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Psittaciformes,,,Psittacidae,,,,Rhynchopsitta,,,,Rhynchopsitta terrisi,,,,,,,
MGWA,BIRD,True,94057,Geothlypis tolmiei,,Geothlypis tolmiei,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Passeriformes,,,Parulidae,,,,Geothlypis,,,,Geothlypis tolmiei,,,,,,,
MIGW,BIRD,True,94372,Locustella ochotensis,,Locustella ochotensis,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Passeriformes,,,Locustellidae,,,,Locustella,,,,Locustella ochotensis,,,,,,,
MIKI,BIRD,True,94244,Ictinia mississippiensis,,Ictinia mississippiensis,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Accipitriformes,,,Accipitridae,,,,Ictinia,,,,Ictinia mississippiensis,,,,,,,
MILL,BIRD,True,92905,Acrocephalus familiaris,,Acrocephalus familiaris,Organism,Animalia,,Chordata,Vertebrata,,Aves,,Passeriformes,,,Acrocephalidae,,,,Acrocephalus,,,,Acrocephalus familiaris,,,,,,,
