neon_taxonID,neon_lookup_group,is_biorepo_mapped,biorepo_tid,scientificName_biorepo,taxonRank_biorepo,verbatimScientificName_biorepo_map,biorepo_organism,biorepo_kingdom,biorepo_subkingdom,biorepo_division,biorepo_subdivision,biorepo_superclass,biorepo_class,biorepo_subclass,biorepo_order,biorepo_suborder,biorepo_superfamily,biorepo_family,biorepo_subfamily,biorepo_tribe,biorepo_subtribe,biorepo_genus,biorepo_subgenus,biorepo_section,biorepo_subsection,biorepo_species,biorepo_subspecies,biorepo_variety,biorepo_subvariety,biorepo_form,biorepo_subform,biorepo_cultivated,biorepo_complex/group
EUPSP4,MACROINVERTEBRATE,True,102398,Euparyphus,,Euparyphus sp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Stratiomyidae,,,,Euparyphus,,,,,,,,,,,
EUPSP5,MACROINVERTEBRATE,True,102422,Eupera,,Eupera sp.,Organism,Animalia,,Mollusca,,,Bivalvia,,Sphaeriida,,Sphaerioidea,Sphaeriidae,,,,Eupera,,,,,,,,,,,
EUPSP6,MACROINVERTEBRATE,True,102438,Eupolymnia,,Eupolymnia sp.,Organism,Animalia,,Annelida,,,Polychaeta,,Terebellida,,,Terebellidae,,,,Eupolymnia,,,,,,,,,,,
EUPSP7,MACROINVERTEBRATE,True,102436,Eupleura,,Eupleura sp.,Organism,Animalia,,Mollusca,,,Gastropoda,,Neogastropoda,,Muricoidea,Muricidae,,,,Eupleura,,,,,,,,,,,
EUPSP8,MACROINVERTEBRATE,True,102427,Euphilomedes,,Euphilomedes sp.,Organism,Animalia,,Arthropoda,,,Ostracoda,,Myodocopida,,Sarsielloidea,Philomedidae,,,,Euphilomedes,,,,,,,,,,,
EUPSP9,MACROINVERTEBRATE,True,102396,Eupanthalis,,Eupanthalis sp.,Organism,Animalia,,Annelida,,,Polychaeta,,Phyllodocida,,,Acoetidae,,,,Eupanthalis,,,,,,,,,,,
EUPSTI,MACROINVERTEBRATE,True,102419,Euparyphus stigmaticalis,,Euparyphus stigmaticalis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Stratiomyidae,,,,Euparyphus,,,,Euparyphus stigmaticalis,,,,,,,
EUPTRI,MACROINVERTEBRATE,True,102420,Euparyphus tricolor,,Euparyphus tricolor,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Stratiomyidae,,,,Euparyphus,,,,Euparyphus tricolor,,,,,,,
EUPUMB,MACROINVERTEBRATE,True,102421,Euparyphus umbrulus,,Euparyphus umbrulus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Stratiomyidae,,,,Euparyphus,,,,Euparyphus umbrulus,,,,,,,
EURAES,MACROINVERTEBRATE,True,102459,Eurylophella aestiva,,Eurylophella aestiva,Organism,Animalia,,Arthropoda,,,Insecta,,Ephemeroptera,,Ephemerelloidea,Ephemerellidae,,,,Eurylophella,,,,Eurylophella aestiva,,,,,,,
EURAFF,MACROINVERTEBRATE,True,102480,Eurytemora affinis,,Eurytemora affinis,Organism,Animalia,,Arthropoda,,,Hexanauplia,,Calanoida,,,Temoridae,,,,Eurytemora,,,,Eurytemora affinis,,,,,,,
EURANN,MACROINVERTEBRATE,True,102456,Euryhapsis annuliventris,,Euryhapsis annuliventris,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Chironomidae,,,,Euryhapsis,,,,Euryhapsis annuliventris,,,,,,,
EURBER,MACROINVERTEBRATE,True,102447,Eurycercus beringi,,Eurycercus beringi,Organism,Animalia,,Arthropoda,,,Branchiopoda,,Diplostraca,,,Eurycercidae,,,,Eurycercus,,,,Eurycercus beringi,,,,,,,
EURBIC,MACROINVERTEBRATE,True,102460,Eurylophella bicolor,,Eurylophella bicolor,Organism,Animalia,,Arthropoda,,,Insecta,,Ephemeroptera,,Ephemerelloidea,Ephemerellidae,,,,Eurylophella,,,,Eurylophella bicolor,,,,,,,
EURBIC1,MACROINVERTEBRATE,True,102461,Eurylophella bicoloroides,,Eurylophella bicoloroides,Organism,Animalia,,Arthropoda,,,Insecta,,Ephemeroptera,,Ephemerelloidea,Ephemerellidae,,,,Eurylophella,,,,Eurylophella bicoloroides,,,,,,,
EURDEP,MACROINVERTEBRATE,True,102475,Eurypanopeus depressus,,Eurypanopeus depressus,Organism,Animalia,,Arthropoda,,,Malacostraca,,Decapoda,,Xanthoidea,Panopeidae,,,,Eurypanopeus,,,,Eurypanopeus depressus,,,,,,,
EURDOR,MACROINVERTEBRATE,True,102462,Eurylophella doris,,Eurylophella doris,Organism,Animalia,,Arthropoda,,,Insecta,,Ephemeroptera,,Ephemerelloidea,Ephemerellidae,,,,Eurylophella,,,,Eurylophella doris,,,,,,,
EURENO,MACROINVERTEBRATE,True,102463,Eurylophella enoensis,,Eurylophella enoensis,Organism,Animalia,,Arthropoda,,,Insecta,,Ephemeroptera,,Ephemerelloidea,Ephemerellidae,,,,Eurylophella,,,,Eurylophella enoensis,,,,,,,
EURFUN,MACROINVERTEBRATE,True,102464,Eurylophella funeralis,,Eurylophella funeralis,Organism,Animalia,,Arthropoda,,,Insecta,,Ephemeroptera,,Ephemerelloidea,Ephemerellidae,,,,Eurylophella,,,,Eurylophella funeralis,,,,,,,
