acceptedTaxonID,dwc:class,dwc:family,dwc:genus,dwc:infraspecificEpithet,dwc:kingdom,dwc:nameAccordingToID,dwc:nameAccordingToTitle,dwc:order,dwc:phylum,dwc:scientificName,dwc:scientificNameAuthorship,dwc:specificEpithet,dwc:subgenus,dwc:taxonRank,dwc:vernacularName,gbif:division,gbif:form,gbif:infraclass,gbif:infradivision,gbif:infrakingdom,gbif:infraorder,gbif:infraphylum,gbif:parvdivision,gbif:section,gbif:subclass,gbif:subdivision,gbif:subfamily,gbif:subform,gbif:subkingdom,gbif:suborder,gbif:subphylum,gbif:subsection,gbif:subspecies,gbif:subtribe,gbif:subvariety,gbif:superclass,gbif:superdivision,gbif:superfamily,gbif:superorder,gbif:superphylum,gbif:tribe,gbif:variety,speciesGroup,taxonID,taxonProtocolCategory,taxonTypeCode
ACAFLA,Actinopterygii,Gobiidae,Acanthogobius,,Animalia,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Perciformes,Chordata,Acanthogobius flavimanus,(Temminck & Schlegel),flavimanus,,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACAFLA,target,FISH
ACAPOM,Actinopterygii,Centrarchidae,Acantharchus,,Animalia,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Perciformes,Chordata,Acantharchus pomotis,(Baird),pomotis,,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACAPOM,target,FISH
ACASP,Actinopterygii,Centrarchidae,Acantharchus,,Animalia,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=168094 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=168094, accessed 31 Aug 2017",Perciformes,Chordata,Acantharchus sp.,,sp.,,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACASP,target,FISH
ACASP1,Actinopterygii,Gobiidae,Acanthogobius,,Animalia,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=171881 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=171881, accessed 31 Aug 2017",Perciformes,Chordata,Acanthogobius sp.,,sp.,,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACASP1,target,FISH
ACASPP1,Actinopterygii,Gobiidae,Acanthogobius,,Animalia,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=171881 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=171881, accessed 31 Aug 2017",Perciformes,Chordata,Acanthogobius spp.,,spp.,,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACASPP1,target,FISH
ACHSP,Actinopterygii,Achiridae,,,Animalia,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=202070 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=202070, accessed 31 Aug 2017",Pleuronectiformes,Chordata,Achiridae sp.,,sp.,,family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACHSP,target,FISH
ACIBRE,Actinopterygii,Acipenseridae,Acipenser,,Animalia,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Acipenseriformes,Chordata,Acipenser brevirostrum,Lesueur,brevirostrum,,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACIBRE,target,FISH
ACIFUL,Actinopterygii,Acipenseridae,Acipenser,,Animalia,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Acipenseriformes,Chordata,Acipenser fulvescens,Rafinesque,fulvescens,,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACIFUL,target,FISH
ACIMED,Actinopterygii,Acipenseridae,Acipenser,,Animalia,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Acipenseriformes,Chordata,Acipenser medirostris,Ayres,medirostris,,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACIMED,target,FISH
ACIOXY,Actinopterygii,Acipenseridae,Acipenser,,Animalia,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Acipenseriformes,Chordata,Acipenser oxyrinchus,Mitchill,oxyrinchus,,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACIOXY,target,FISH
ACIOXY1,Actinopterygii,Acipenseridae,Acipenser,desotoi,Animalia,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=624005 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=624005, accessed 31 Aug 2017",Acipenseriformes,Chordata,Acipenser oxyrinchus desotoi,Vladykov,oxyrinchus,,subspecies,Gulf Sturgeon,,,,,,,,,,,,,,,,,,desotoi,,,,,,,,,,,ACIOXY1,target,FISH
ACIOXY2,Actinopterygii,Acipenseridae,Acipenser,oxyrinchus,Animalia,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=624004 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=624004, accessed 31 Aug 2017",Acipenseriformes,Chordata,Acipenser oxyrinchus oxyrinchus,Mitchill,oxyrinchus,,subspecies,Atlantic sturgeon,,,,,,,,,,,,,,,,,,oxyrinchus,,,,,,,,,,,ACIOXY2,target,FISH
ACIOXY4,Actinopterygii,Acipenseridae,Acipenser,,Animalia,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=573257 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=573257, accessed 31 Aug 2017",Acipenseriformes,Chordata,Acipenser oxyrhynchus,Mitchill,oxyrhynchus,,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACIOXY4,target,FISH
ACISP,Actinopterygii,Acipenseridae,Acipenser,,Animalia,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161065 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161065, accessed 31 Aug 2017",Acipenseriformes,Chordata,Acipenser sp.,,sp.,,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACISP,target,FISH
ACISP1,Actinopterygii,Acipenseridae,,,Animalia,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161064 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161064, accessed 31 Aug 2017",Acipenseriformes,Chordata,Acipenseridae sp.,,sp.,,family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACISP1,target,FISH
ACISP2,Actinopterygii,,,,Animalia,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161063 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161063, accessed 31 Aug 2017",Acipenseriformes,Chordata,Acipenseriformes sp.,,sp.,,order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACISP2,target,FISH
ACISPP1,Actinopterygii,Acipenseridae,,,Animalia,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161064 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161064, accessed 31 Aug 2017",Acipenseriformes,Chordata,Acipenseridae spp.,,spp.,,family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACISPP1,target,FISH
ACISPP2,Actinopterygii,,,,Animalia,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161063 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161063, accessed 31 Aug 2017",Acipenseriformes,Chordata,Acipenseriformes spp.,,spp.,,order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACISPP2,target,FISH
ACITRA,Actinopterygii,Acipenseridae,Acipenser,,Animalia,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Acipenseriformes,Chordata,Acipenser transmontanus,Richardson,transmontanus,,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACITRA,target,FISH
ACRALU,Actinopterygii,Cyprinidae,Acrocheilus,,Animalia,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Cypriniformes,Chordata,Acrocheilus alutaceus,Agassiz & Pickering,alutaceus,,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACRALU,target,FISH
ACRSP,Actinopterygii,Cyprinidae,Acrocheilus,,Animalia,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163530 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163530, accessed 31 Aug 2017",Cypriniformes,Chordata,Acrocheilus sp.,,sp.,,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACRSP,target,FISH
ACTSP,Actinopterygii,,,,Animalia,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161061 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161061, accessed 31 Aug 2017",,Chordata,Actinopterygii sp.,,sp.,,class,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTSP,target,FISH
ADISP,Actinopterygii,Fundulidae,Adinia,,Animalia,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=165681 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=165681, accessed 31 Aug 2017",Cyprinodontiformes,Chordata,Adinia sp.,,sp.,,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADISP,target,FISH
ADIXEN,Actinopterygii,Fundulidae,Adinia,,Animalia,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Cyprinodontiformes,Chordata,Adinia xenica,(Jordan & Gilbert),xenica,,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADIXEN,target,FISH
ADRSP,Actinopterygii,Adrianichthyidae,,,Animalia,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=165623 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=165623, accessed 31 Aug 2017",Beloniformes,Chordata,Adrianichthyidae sp.,,sp.,,family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADRSP,target,FISH
AGOCHR,Actinopterygii,Cyprinidae,Agosia,,Animalia,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Cypriniformes,Chordata,Agosia chrysogaster,Girard,chrysogaster,,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AGOCHR,target,FISH
AGOMON,Actinopterygii,Mugilidae,Agonostomus,,Animalia,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Mugiliformes,Chordata,Agonostomus monticola,(Bancroft),monticola,,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AGOMON,target,FISH
AGOSP,Actinopterygii,Cyprinidae,Agosia,,Animalia,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163532 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=163532, accessed 31 Aug 2017",Cypriniformes,Chordata,Agosia sp.,,sp.,,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AGOSP,target,FISH
AGOSP1,Actinopterygii,Mugilidae,Agonostomus,,Animalia,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=170354 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=170354, accessed 31 Aug 2017",Mugiliformes,Chordata,Agonostomus sp.,,sp.,,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AGOSP1,target,FISH
AGOSPP1,Actinopterygii,Mugilidae,Agonostomus,,Animalia,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=170354 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=170354, accessed 31 Aug 2017",Mugiliformes,Chordata,Agonostomus spp.,,spp.,,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AGOSPP1,target,FISH
ALOAES,Actinopterygii,Clupeidae,Alosa,,Animalia,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Clupeiformes,Chordata,Alosa aestivalis,(Mitchill),aestivalis,,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALOAES,target,FISH
ALOALA,Actinopterygii,Clupeidae,Alosa,,Animalia,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Clupeiformes,Chordata,Alosa alabamae,Jordan & Evermann,alabamae,,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALOALA,target,FISH
ALOCHR,Actinopterygii,Clupeidae,Alosa,,Animalia,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Clupeiformes,Chordata,Alosa chrysochloris,(Rafinesque),chrysochloris,,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALOCHR,target,FISH
ALOMED,Actinopterygii,Clupeidae,Alosa,,Animalia,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Clupeiformes,Chordata,Alosa mediocris,(Mitchill),mediocris,,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALOMED,target,FISH
ALOPSE,Actinopterygii,Clupeidae,Alosa,,Animalia,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Clupeiformes,Chordata,Alosa pseudoharengus,(Wilson),pseudoharengus,,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALOPSE,target,FISH
ALOSAP,Actinopterygii,Clupeidae,Alosa,,Animalia,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Clupeiformes,Chordata,Alosa sapidissima,(Wilson),sapidissima,,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALOSAP,target,FISH
ALOSP,Actinopterygii,Clupeidae,Alosa,,Animalia,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161701 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161701, accessed 31 Aug 2017",Clupeiformes,Chordata,Alosa sp.,,sp.,,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALOSP,target,FISH
AMANIG,Actinopterygii,Cichlidae,Amatitlania,,Animalia,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Perciformes,Chordata,Amatitlania nigrofasciata,(Günther),nigrofasciata,,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMANIG,target,FISH
AMASP,Actinopterygii,Cichlidae,Amatitlania,,Animalia,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161087 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161087, accessed 31 Aug 2017",Perciformes,Chordata,Amatitlania sp.,,sp.,,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMASP,target,FISH
AMBARI,Actinopterygii,Centrarchidae,Ambloplites,,Animalia,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Perciformes,Chordata,Ambloplites ariommus,Viosca,ariommus,,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMBARI,target,FISH
AMBCAV,Actinopterygii,Centrarchidae,Ambloplites,,Animalia,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Perciformes,Chordata,Ambloplites cavifrons,Cope,cavifrons,,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMBCAV,target,FISH
AMBCON,Actinopterygii,Centrarchidae,Ambloplites,,Animalia,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Perciformes,Chordata,Ambloplites constellatus,Cashner & Suttkus,constellatus,,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMBCON,target,FISH
AMBHOO,Actinopterygii,Amblyopsidae,Amblyopsis,,Animalia,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Percopsiformes,Chordata,Amblyopsis hoosieri,"Niemiller, Prejean & Chakrabarty",hoosieri,,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMBHOO,target,FISH
AMBROS,Actinopterygii,Amblyopsidae,Amblyopsis,,Animalia,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Percopsiformes,Chordata,Amblyopsis rosae,(Eigenmann),rosae,,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMBROS,target,FISH
AMBRUP,Actinopterygii,Centrarchidae,Ambloplites,,Animalia,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Perciformes,Chordata,Ambloplites rupestris,(Rafinesque),rupestris,,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMBRUP,target,FISH
AMBSP,Actinopterygii,Centrarchidae,Ambloplites,,Animalia,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=168096 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=168096, accessed 31 Aug 2017",Perciformes,Chordata,Ambloplites sp.,,sp.,,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMBSP,target,FISH
AMBSP1,Actinopterygii,Amblyopsidae,Amblyopsis,,Animalia,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=164393 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=164393, accessed 31 Aug 2017",Percopsiformes,Chordata,Amblyopsis sp.,,sp.,,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMBSP1,target,FISH
AMBSP2,Actinopterygii,Amblyopsidae,,,Animalia,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=164388 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=164388, accessed 31 Aug 2017",Percopsiformes,Chordata,Amblyopsidae sp.,,sp.,,family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMBSP2,target,FISH
AMBSPE,Actinopterygii,Amblyopsidae,Amblyopsis,,Animalia,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Percopsiformes,Chordata,Amblyopsis spelaea,DeKay,spelaea,,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMBSPE,target,FISH
AMBSPP1,Actinopterygii,Amblyopsidae,Amblyopsis,,Animalia,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=164393 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=164393, accessed 31 Aug 2017",Percopsiformes,Chordata,Amblyopsis spp.,,spp.,,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMBSPP1,target,FISH
AMBSPP2,Actinopterygii,Amblyopsidae,,,Animalia,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=164388 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=164388, accessed 31 Aug 2017",Percopsiformes,Chordata,Amblyopsidae spp.,,spp.,,family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMBSPP2,target,FISH
AMEBRU,Actinopterygii,Ictaluridae,Ameiurus,,Animalia,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Siluriformes,Chordata,Ameiurus brunneus,Jordan,brunneus,,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMEBRU,target,FISH
AMECAT,Actinopterygii,Ictaluridae,Ameiurus,,Animalia,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Siluriformes,Chordata,Ameiurus catus,(Linnaeus),catus,,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMECAT,target,FISH
AMEMEL,Actinopterygii,Ictaluridae,Ameiurus,,Animalia,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Siluriformes,Chordata,Ameiurus melas,(Rafinesque),melas,,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMEMEL,target,FISH
AMENAT,Actinopterygii,Ictaluridae,Ameiurus,,Animalia,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Siluriformes,Chordata,Ameiurus natalis,(Lesueur),natalis,,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMENAT,target,FISH
AMENEB,Actinopterygii,Ictaluridae,Ameiurus,,Animalia,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Siluriformes,Chordata,Ameiurus nebulosus,(Lesueur),nebulosus,,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMENEB,target,FISH
AMEPLA,Actinopterygii,Ictaluridae,Ameiurus,,Animalia,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Siluriformes,Chordata,Ameiurus platycephalus,(Girard),platycephalus,,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMEPLA,target,FISH
AMESER,Actinopterygii,Ictaluridae,Ameiurus,,Animalia,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Siluriformes,Chordata,Ameiurus serracanthus,(Yerger & Relyea),serracanthus,,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMESER,target,FISH
AMESP,Actinopterygii,Ictaluridae,Ameiurus,,Animalia,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=164034 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=164034, accessed 31 Aug 2017",Siluriformes,Chordata,Ameiurus sp.,,sp.,,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMESP,target,FISH
AMICAL,Actinopterygii,Amiidae,Amia,,Animalia,http://www.fishbase.org (accessed Oct 2016),"Froese, R. and D. Pauly. Editors. 2016. FishBase.World Wide Web electronic publication. www.fishbase.org (10/2016)",Amiiformes,Chordata,Amia calva,Linnaeus,calva,,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMICAL,target,FISH
AMISP,Actinopterygii,Amiidae,Amia,,Animalia,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161103 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161103, accessed 31 Aug 2017",Amiiformes,Chordata,Amia sp.,,sp.,,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMISP,target,FISH
AMISP1,Actinopterygii,Amiidae,,,Animalia,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161102 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161102, accessed 31 Aug 2017",Amiiformes,Chordata,Amiidae sp.,,sp.,,family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMISP1,target,FISH
AMISP2,Actinopterygii,,,,Animalia,http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161100 (accessed 08/31/2017),"The Integrated Taxonomic Information System on-line database http://www.itis.gov/ITISWebService/services/ITISService/getFullRecordFromTSN?tsn=161100, accessed 31 Aug 2017",Amiiformes,Chordata,Amiiformes sp.,,sp.,,order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMISP2,target,FISH
