acceptedTaxonID,dwc:class,dwc:family,dwc:genus,dwc:infraspecificEpithet,dwc:kingdom,dwc:nameAccordingToID,dwc:nameAccordingToTitle,dwc:order,dwc:phylum,dwc:scientificName,dwc:scientificNameAuthorship,dwc:specificEpithet,dwc:subgenus,dwc:taxonRank,dwc:vernacularName,gbif:division,gbif:form,gbif:infraclass,gbif:infradivision,gbif:infrakingdom,gbif:infraorder,gbif:infraphylum,gbif:parvdivision,gbif:section,gbif:subclass,gbif:subdivision,gbif:subfamily,gbif:subform,gbif:subkingdom,gbif:suborder,gbif:subphylum,gbif:subsection,gbif:subspecies,gbif:subtribe,gbif:subvariety,gbif:superclass,gbif:superdivision,gbif:superfamily,gbif:superorder,gbif:superphylum,gbif:tribe,gbif:variety,speciesGroup,taxonID,taxonProtocolCategory,taxonTypeCode
ACRBLA,Amphibia,Hylidae,Acris,,Animalia,isbn: 9780916984854,"Crother, B. I., J. Boundy, F. T. Burbrink, J. A. Campbell, K. De Queiroz, D. R. Frost, D. M. Green, R. Highton, J. B. Iverson, F. Kraus, R. W. Mcdiarmid, J. R. Mendelson III, P. A. Meylan, R. A. Pyron, T. W. Reeder, M. E. Seidel, S. G. Tilley, D. B. Wake, and V. Street. 2012. Scientific and standard english names of amphibians and reptiles of North America north of Mexico, with comments regarding confidence in our understanding. 7th ed. Society for the Study of Amphibians and Reptiles.",Anura,Chordata,Acris blanchardi,Harper,blanchardi,,species,Blanchards Cricket Frog,,,,,,,,,,,,Hylinae,,,,,,,,,,,,,,,,,ACRBLA,vertebrateBycatch,HERPETOLOGY
ACRCRE,Amphibia,Hylidae,Acris,,Animalia,isbn: 9780916984854,"Crother, B. I., J. Boundy, F. T. Burbrink, J. A. Campbell, K. De Queiroz, D. R. Frost, D. M. Green, R. Highton, J. B. Iverson, F. Kraus, R. W. Mcdiarmid, J. R. Mendelson III, P. A. Meylan, R. A. Pyron, T. W. Reeder, M. E. Seidel, S. G. Tilley, D. B. Wake, and V. Street. 2012. Scientific and standard english names of amphibians and reptiles of North America north of Mexico, with comments regarding confidence in our understanding. 7th ed. Society for the Study of Amphibians and Reptiles.",Anura,Chordata,Acris crepitans,Baird,crepitans,,species,Northern Cricket Frog,,,,,,,,,,,,Hylinae,,,,,,,,,,,,,,,,,ACRCRE,vertebrateBycatch,HERPETOLOGY
ACRCRE2,Amphibia,Hylidae,Acris,crepitans,Animalia,isbn: 9780916984854,"Crother, B. I., J. Boundy, F. T. Burbrink, J. A. Campbell, K. De Queiroz, D. R. Frost, D. M. Green, R. Highton, J. B. Iverson, F. Kraus, R. W. Mcdiarmid, J. R. Mendelson III, P. A. Meylan, R. A. Pyron, T. W. Reeder, M. E. Seidel, S. G. Tilley, D. B. Wake, and V. Street. 2012. Scientific and standard english names of amphibians and reptiles of North America north of Mexico, with comments regarding confidence in our understanding. 7th ed. Society for the Study of Amphibians and Reptiles.",Anura,Chordata,Acris crepitans crepitans,Baird,crepitans,,subspecies,Eastern Cricket Frog,,,,,,,,,,,,Hylinae,,,,,,,,,,,,,,,,,ACRCRE2,vertebrateBycatch,HERPETOLOGY
ACRGRY,Amphibia,Hylidae,Acris,,Animalia,isbn: 9780916984854,"Crother, B. I., J. Boundy, F. T. Burbrink, J. A. Campbell, K. De Queiroz, D. R. Frost, D. M. Green, R. Highton, J. B. Iverson, F. Kraus, R. W. Mcdiarmid, J. R. Mendelson III, P. A. Meylan, R. A. Pyron, T. W. Reeder, M. E. Seidel, S. G. Tilley, D. B. Wake, and V. Street. 2012. Scientific and standard english names of amphibians and reptiles of North America north of Mexico, with comments regarding confidence in our understanding. 7th ed. Society for the Study of Amphibians and Reptiles.",Anura,Chordata,Acris gryllus,LeConte,gryllus,,species,Southern Cricket Frog,,,,,,,,,,,,Hylinae,,,,,,,,,,,,,,,,,ACRGRY,vertebrateBycatch,HERPETOLOGY
ACRGRY2,Amphibia,Hylidae,Acris,dorsalis,Animalia,isbn: 9780916984854,"Crother, B. I., J. Boundy, F. T. Burbrink, J. A. Campbell, K. De Queiroz, D. R. Frost, D. M. Green, R. Highton, J. B. Iverson, F. Kraus, R. W. Mcdiarmid, J. R. Mendelson III, P. A. Meylan, R. A. Pyron, T. W. Reeder, M. E. Seidel, S. G. Tilley, D. B. Wake, and V. Street. 2012. Scientific and standard english names of amphibians and reptiles of North America north of Mexico, with comments regarding confidence in our understanding. 7th ed. Society for the Study of Amphibians and Reptiles.",Anura,Chordata,Acris gryllus dorsalis,Harlan,gryllus,,subspecies,Florida Cricket Frog,,,,,,,,,,,,Hylinae,,,,,,,,,,,,,,,,,ACRGRY2,vertebrateBycatch,HERPETOLOGY
ACRGRY3,Amphibia,Hylidae,Acris,gryllus,Animalia,isbn: 9780916984854,"Crother, B. I., J. Boundy, F. T. Burbrink, J. A. Campbell, K. De Queiroz, D. R. Frost, D. M. Green, R. Highton, J. B. Iverson, F. Kraus, R. W. Mcdiarmid, J. R. Mendelson III, P. A. Meylan, R. A. Pyron, T. W. Reeder, M. E. Seidel, S. G. Tilley, D. B. Wake, and V. Street. 2012. Scientific and standard english names of amphibians and reptiles of North America north of Mexico, with comments regarding confidence in our understanding. 7th ed. Society for the Study of Amphibians and Reptiles.",Anura,Chordata,Acris gryllus gryllus,LeConte,gryllus,,subspecies,Coastal Plain Cricket Frog,,,,,,,,,,,,Hylinae,,,,,,,,,,,,,,,,,ACRGRY3,vertebrateBycatch,HERPETOLOGY
ACRISP,Amphibia,Hylidae,Acris,,Animalia,http://www.itis.gov (accessed 10/07/2014),"The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014",Anura,Chordata,Acris sp.,,sp.,,genus,,,,,,,,,,,,,Hylinae,,,,,,,,,,,,,,,,,ACRISP,vertebrateBycatch,HERPETOLOGY
ACRJAV,Reptilia,Acrochordidae,Acrochordus,,Animalia,isbn: 9780916984854,"Crother, B. I., J. Boundy, F. T. Burbrink, J. A. Campbell, K. De Queiroz, D. R. Frost, D. M. Green, R. Highton, J. B. Iverson, F. Kraus, R. W. Mcdiarmid, J. R. Mendelson III, P. A. Meylan, R. A. Pyron, T. W. Reeder, M. E. Seidel, S. G. Tilley, D. B. Wake, and V. Street. 2012. Scientific and standard english names of amphibians and reptiles of North America north of Mexico, with comments regarding confidence in our understanding. 7th ed. Society for the Study of Amphibians and Reptiles.",Squamata,Chordata,Acrochordus javanicus,Hornstedt,javanicus,,species,Javanese File Snake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACRJAV,vertebrateBycatch,HERPETOLOGY
ACROSP,Reptilia,Acrochordidae,,,Animalia,http://www.itis.gov (accessed 10/07/2014),"The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014",Squamata,Chordata,Acrochordidae sp.,Bonaparte,sp.,,family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACROSP,vertebrateBycatch,HERPETOLOGY
ACROSP1,Reptilia,Acrochordidae,Acrochordus,,Animalia,http://www.itis.gov (accessed 10/07/2014),"The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014",Squamata,Chordata,Acrochordus sp.,,sp.,,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACROSP1,vertebrateBycatch,HERPETOLOGY
ACTISP,Reptilia,Emydidae,Actinemys,,Animalia,http://www.itis.gov (accessed 10/07/2014),"The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014",Testudines,Chordata,Actinemys sp.,,sp.,,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTISP,vertebrateBycatch,HERPETOLOGY
ACTMAR,Reptilia,Emydidae,Actinemys,,Animalia,isbn: 9780916984854,"Crother, B. I., J. Boundy, F. T. Burbrink, J. A. Campbell, K. De Queiroz, D. R. Frost, D. M. Green, R. Highton, J. B. Iverson, F. Kraus, R. W. Mcdiarmid, J. R. Mendelson III, P. A. Meylan, R. A. Pyron, T. W. Reeder, M. E. Seidel, S. G. Tilley, D. B. Wake, and V. Street. 2012. Scientific and standard english names of amphibians and reptiles of North America north of Mexico, with comments regarding confidence in our understanding. 7th ed. Society for the Study of Amphibians and Reptiles.",Testudines,Chordata,Actinemys marmorata,Baird and Girard,marmorata,,species,Western Pond Turtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTMAR,vertebrateBycatch,HERPETOLOGY
AGAAGA,Reptilia,Agamidae,Agama,,Animalia,isbn: 9780916984854,"Crother, B. I., J. Boundy, F. T. Burbrink, J. A. Campbell, K. De Queiroz, D. R. Frost, D. M. Green, R. Highton, J. B. Iverson, F. Kraus, R. W. Mcdiarmid, J. R. Mendelson III, P. A. Meylan, R. A. Pyron, T. W. Reeder, M. E. Seidel, S. G. Tilley, D. B. Wake, and V. Street. 2012. Scientific and standard english names of amphibians and reptiles of North America north of Mexico, with comments regarding confidence in our understanding. 7th ed. Society for the Study of Amphibians and Reptiles.",Squamata,Chordata,Agama agama,Linnaeus,agama,,species,African Rainbow Lizard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AGAAGA,vertebrateBycatch,HERPETOLOGY
AGAAGA2,Reptilia,Agamidae,Agama,africana,Animalia,isbn: 9780916984854,"Crother, B. I., J. Boundy, F. T. Burbrink, J. A. Campbell, K. De Queiroz, D. R. Frost, D. M. Green, R. Highton, J. B. Iverson, F. Kraus, R. W. Mcdiarmid, J. R. Mendelson III, P. A. Meylan, R. A. Pyron, T. W. Reeder, M. E. Seidel, S. G. Tilley, D. B. Wake, and V. Street. 2012. Scientific and standard english names of amphibians and reptiles of North America north of Mexico, with comments regarding confidence in our understanding. 7th ed. Society for the Study of Amphibians and Reptiles.",Squamata,Chordata,Agama agama africana,Hallowell,agama,,subspecies,West African Rainbow Lizard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AGAAGA2,vertebrateBycatch,HERPETOLOGY
AGAMSP,Reptilia,Agamidae,,,Animalia,http://www.itis.gov (accessed 10/07/2014),"The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014",Squamata,Chordata,Agamidae sp.,TRUE,sp.,,family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AGAMSP,vertebrateBycatch,HERPETOLOGY
AGAMSP1,Reptilia,Agamidae,Agama,,Animalia,http://www.itis.gov (accessed 10/07/2014),"The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014",Squamata,Chordata,Agama sp.,,sp.,,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AGAMSP1,vertebrateBycatch,HERPETOLOGY
AGKCON,Reptilia,Viperidae,Agkistrodon,,Animalia,isbn: 9780916984854,"Crother, B. I., J. Boundy, F. T. Burbrink, J. A. Campbell, K. De Queiroz, D. R. Frost, D. M. Green, R. Highton, J. B. Iverson, F. Kraus, R. W. Mcdiarmid, J. R. Mendelson III, P. A. Meylan, R. A. Pyron, T. W. Reeder, M. E. Seidel, S. G. Tilley, D. B. Wake, and V. Street. 2012. Scientific and standard english names of amphibians and reptiles of North America north of Mexico, with comments regarding confidence in our understanding. 7th ed. Society for the Study of Amphibians and Reptiles.",Squamata,Chordata,Agkistrodon contortrix,Linnaeus,contortrix,,species,Copperhead,,,,,,,,,,,,Crotalinae,,,,,,,,,,,,,,,,,AGKCON,vertebrateBycatch,HERPETOLOGY
AGKCON2,Reptilia,Viperidae,Agkistrodon,contortrix,Animalia,isbn: 9780916984854,"Crother, B. I., J. Boundy, F. T. Burbrink, J. A. Campbell, K. De Queiroz, D. R. Frost, D. M. Green, R. Highton, J. B. Iverson, F. Kraus, R. W. Mcdiarmid, J. R. Mendelson III, P. A. Meylan, R. A. Pyron, T. W. Reeder, M. E. Seidel, S. G. Tilley, D. B. Wake, and V. Street. 2012. Scientific and standard english names of amphibians and reptiles of North America north of Mexico, with comments regarding confidence in our understanding. 7th ed. Society for the Study of Amphibians and Reptiles.",Squamata,Chordata,Agkistrodon contortrix contortrix,Linnaeus,contortrix,,subspecies,Southern Copperhead,,,,,,,,,,,,Crotalinae,,,,,,,,,,,,,,,,,AGKCON2,vertebrateBycatch,HERPETOLOGY
AGKCON3,Reptilia,Viperidae,Agkistrodon,laticinctus,Animalia,isbn: 9780916984854,"Crother, B. I., J. Boundy, F. T. Burbrink, J. A. Campbell, K. De Queiroz, D. R. Frost, D. M. Green, R. Highton, J. B. Iverson, F. Kraus, R. W. Mcdiarmid, J. R. Mendelson III, P. A. Meylan, R. A. Pyron, T. W. Reeder, M. E. Seidel, S. G. Tilley, D. B. Wake, and V. Street. 2012. Scientific and standard english names of amphibians and reptiles of North America north of Mexico, with comments regarding confidence in our understanding. 7th ed. Society for the Study of Amphibians and Reptiles.",Squamata,Chordata,Agkistrodon contortrix laticinctus,Gloyd and Conant,contortrix,,subspecies,Broad-banded Copperhead,,,,,,,,,,,,Crotalinae,,,,,,,,,,,,,,,,,AGKCON3,vertebrateBycatch,HERPETOLOGY
AGKCON4,Reptilia,Viperidae,Agkistrodon,mokasen,Animalia,isbn: 9780916984854,"Crother, B. I., J. Boundy, F. T. Burbrink, J. A. Campbell, K. De Queiroz, D. R. Frost, D. M. Green, R. Highton, J. B. Iverson, F. Kraus, R. W. Mcdiarmid, J. R. Mendelson III, P. A. Meylan, R. A. Pyron, T. W. Reeder, M. E. Seidel, S. G. Tilley, D. B. Wake, and V. Street. 2012. Scientific and standard english names of amphibians and reptiles of North America north of Mexico, with comments regarding confidence in our understanding. 7th ed. Society for the Study of Amphibians and Reptiles.",Squamata,Chordata,Agkistrodon contortrix mokasen,Palisot de Beauvois,contortrix,,subspecies,Northern Copperhead,,,,,,,,,,,,Crotalinae,,,,,,,,,,,,,,,,,AGKCON4,vertebrateBycatch,HERPETOLOGY
AGKCON5,Reptilia,Viperidae,Agkistrodon,phaeogaster,Animalia,isbn: 9780916984854,"Crother, B. I., J. Boundy, F. T. Burbrink, J. A. Campbell, K. De Queiroz, D. R. Frost, D. M. Green, R. Highton, J. B. Iverson, F. Kraus, R. W. Mcdiarmid, J. R. Mendelson III, P. A. Meylan, R. A. Pyron, T. W. Reeder, M. E. Seidel, S. G. Tilley, D. B. Wake, and V. Street. 2012. Scientific and standard english names of amphibians and reptiles of North America north of Mexico, with comments regarding confidence in our understanding. 7th ed. Society for the Study of Amphibians and Reptiles.",Squamata,Chordata,Agkistrodon contortrix phaeogaster,Gloyd,contortrix,,subspecies,Osage Copperhead,,,,,,,,,,,,Crotalinae,,,,,,,,,,,,,,,,,AGKCON5,vertebrateBycatch,HERPETOLOGY
AGKCON6,Reptilia,Viperidae,Agkistrodon,pictigaster,Animalia,isbn: 9780916984854,"Crother, B. I., J. Boundy, F. T. Burbrink, J. A. Campbell, K. De Queiroz, D. R. Frost, D. M. Green, R. Highton, J. B. Iverson, F. Kraus, R. W. Mcdiarmid, J. R. Mendelson III, P. A. Meylan, R. A. Pyron, T. W. Reeder, M. E. Seidel, S. G. Tilley, D. B. Wake, and V. Street. 2012. Scientific and standard english names of amphibians and reptiles of North America north of Mexico, with comments regarding confidence in our understanding. 7th ed. Society for the Study of Amphibians and Reptiles.",Squamata,Chordata,Agkistrodon contortrix pictigaster,Gloyd and Conant,contortrix,,subspecies,Trans-Pecos Copperhead,,,,,,,,,,,,Crotalinae,,,,,,,,,,,,,,,,,AGKCON6,vertebrateBycatch,HERPETOLOGY
AGKISP,Reptilia,Viperidae,Agkistrodon,,Animalia,http://www.itis.gov (accessed 10/07/2014),"The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014",Squamata,Chordata,Agkistrodon sp.,,sp.,,genus,,,,,,,,,,,,,Crotalinae,,,,,,,,,,,,,,,,,AGKISP,vertebrateBycatch,HERPETOLOGY
AGKPIS,Reptilia,Viperidae,Agkistrodon,,Animalia,isbn: 9780916984854,"Crother, B. I., J. Boundy, F. T. Burbrink, J. A. Campbell, K. De Queiroz, D. R. Frost, D. M. Green, R. Highton, J. B. Iverson, F. Kraus, R. W. Mcdiarmid, J. R. Mendelson III, P. A. Meylan, R. A. Pyron, T. W. Reeder, M. E. Seidel, S. G. Tilley, D. B. Wake, and V. Street. 2012. Scientific and standard english names of amphibians and reptiles of North America north of Mexico, with comments regarding confidence in our understanding. 7th ed. Society for the Study of Amphibians and Reptiles.",Squamata,Chordata,Agkistrodon piscivorus,Lacepide,piscivorus,,species,Cottonmouth,,,,,,,,,,,,Crotalinae,,,,,,,,,,,,,,,,,AGKPIS,vertebrateBycatch,HERPETOLOGY
AGKPIS2,Reptilia,Viperidae,Agkistrodon,conanti,Animalia,isbn: 9780916984854,"Crother, B. I., J. Boundy, F. T. Burbrink, J. A. Campbell, K. De Queiroz, D. R. Frost, D. M. Green, R. Highton, J. B. Iverson, F. Kraus, R. W. Mcdiarmid, J. R. Mendelson III, P. A. Meylan, R. A. Pyron, T. W. Reeder, M. E. Seidel, S. G. Tilley, D. B. Wake, and V. Street. 2012. Scientific and standard english names of amphibians and reptiles of North America north of Mexico, with comments regarding confidence in our understanding. 7th ed. Society for the Study of Amphibians and Reptiles.",Squamata,Chordata,Agkistrodon piscivorus conanti,Gloyd,piscivorus,,subspecies,Florida Cottonmouth,,,,,,,,,,,,Crotalinae,,,,,,,,,,,,,,,,,AGKPIS2,vertebrateBycatch,HERPETOLOGY
AGKPIS3,Reptilia,Viperidae,Agkistrodon,leucostoma,Animalia,isbn: 9780916984854,"Crother, B. I., J. Boundy, F. T. Burbrink, J. A. Campbell, K. De Queiroz, D. R. Frost, D. M. Green, R. Highton, J. B. Iverson, F. Kraus, R. W. Mcdiarmid, J. R. Mendelson III, P. A. Meylan, R. A. Pyron, T. W. Reeder, M. E. Seidel, S. G. Tilley, D. B. Wake, and V. Street. 2012. Scientific and standard english names of amphibians and reptiles of North America north of Mexico, with comments regarding confidence in our understanding. 7th ed. Society for the Study of Amphibians and Reptiles.",Squamata,Chordata,Agkistrodon piscivorus leucostoma,Troost,piscivorus,,subspecies,Western Cottonmouth,,,,,,,,,,,,Crotalinae,,,,,,,,,,,,,,,,,AGKPIS3,vertebrateBycatch,HERPETOLOGY
AGKPIS4,Reptilia,Viperidae,Agkistrodon,piscivorus,Animalia,isbn: 9780916984854,"Crother, B. I., J. Boundy, F. T. Burbrink, J. A. Campbell, K. De Queiroz, D. R. Frost, D. M. Green, R. Highton, J. B. Iverson, F. Kraus, R. W. Mcdiarmid, J. R. Mendelson III, P. A. Meylan, R. A. Pyron, T. W. Reeder, M. E. Seidel, S. G. Tilley, D. B. Wake, and V. Street. 2012. Scientific and standard english names of amphibians and reptiles of North America north of Mexico, with comments regarding confidence in our understanding. 7th ed. Society for the Study of Amphibians and Reptiles.",Squamata,Chordata,Agkistrodon piscivorus piscivorus,Lacepide,piscivorus,,subspecies,Eastern Cottonmouth,,,,,,,,,,,,Crotalinae,,,,,,,,,,,,,,,,,AGKPIS4,vertebrateBycatch,HERPETOLOGY
ALLISP,Reptilia,Alligatoridae,,,Animalia,http://www.itis.gov (accessed 10/07/2014),"The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014",Crocodilia,Chordata,Alligatoridae sp.,TRUE,sp.,,family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALLISP,vertebrateBycatch,HERPETOLOGY
ALLISP1,Reptilia,Alligatoridae,Alligator,,Animalia,http://www.itis.gov (accessed 10/07/2014),"The Integrated Taxonomic Information System on-line database, http://www.itis.gov, accessed Oct 7, 2014",Crocodilia,Chordata,Alligator sp.,,sp.,,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALLISP1,vertebrateBycatch,HERPETOLOGY
ALLMIS,Reptilia,Alligatoridae,Alligator,,Animalia,isbn: 9780916984854,"Crother, B. I., J. Boundy, F. T. Burbrink, J. A. Campbell, K. De Queiroz, D. R. Frost, D. M. Green, R. Highton, J. B. Iverson, F. Kraus, R. W. Mcdiarmid, J. R. Mendelson III, P. A. Meylan, R. A. Pyron, T. W. Reeder, M. E. Seidel, S. G. Tilley, D. B. Wake, and V. Street. 2012. Scientific and standard english names of amphibians and reptiles of North America north of Mexico, with comments regarding confidence in our understanding. 7th ed. Society for the Study of Amphibians and Reptiles.",Crocodilia,Chordata,Alligator mississippiensis,Daudin,mississippiensis,,species,American Alligator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALLMIS,vertebrateBycatch,HERPETOLOGY
AMBANN,Amphibia,Ambystomatidae,Ambystoma,,Animalia,isbn: 9780916984854,"Crother, B. I., J. Boundy, F. T. Burbrink, J. A. Campbell, K. De Queiroz, D. R. Frost, D. M. Green, R. Highton, J. B. Iverson, F. Kraus, R. W. Mcdiarmid, J. R. Mendelson III, P. A. Meylan, R. A. Pyron, T. W. Reeder, M. E. Seidel, S. G. Tilley, D. B. Wake, and V. Street. 2012. Scientific and standard english names of amphibians and reptiles of North America north of Mexico, with comments regarding confidence in our understanding. 7th ed. Society for the Study of Amphibians and Reptiles.",Caudata,Chordata,Ambystoma annulatum,Cope,annulatum,,species,Ringed Salamander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMBANN,vertebrateBycatch,HERPETOLOGY
AMBBAR,Amphibia,Ambystomatidae,Ambystoma,,Animalia,isbn: 9780916984854,"Crother, B. I., J. Boundy, F. T. Burbrink, J. A. Campbell, K. De Queiroz, D. R. Frost, D. M. Green, R. Highton, J. B. Iverson, F. Kraus, R. W. Mcdiarmid, J. R. Mendelson III, P. A. Meylan, R. A. Pyron, T. W. Reeder, M. E. Seidel, S. G. Tilley, D. B. Wake, and V. Street. 2012. Scientific and standard english names of amphibians and reptiles of North America north of Mexico, with comments regarding confidence in our understanding. 7th ed. Society for the Study of Amphibians and Reptiles.",Caudata,Chordata,Ambystoma barbouri,Kraus and Petranka,barbouri,,species,Streamside Salamander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMBBAR,vertebrateBycatch,HERPETOLOGY
AMBBIS,Amphibia,Ambystomatidae,Ambystoma,,Animalia,isbn: 9780916984854,"Crother, B. I., J. Boundy, F. T. Burbrink, J. A. Campbell, K. De Queiroz, D. R. Frost, D. M. Green, R. Highton, J. B. Iverson, F. Kraus, R. W. Mcdiarmid, J. R. Mendelson III, P. A. Meylan, R. A. Pyron, T. W. Reeder, M. E. Seidel, S. G. Tilley, D. B. Wake, and V. Street. 2012. Scientific and standard english names of amphibians and reptiles of North America north of Mexico, with comments regarding confidence in our understanding. 7th ed. Society for the Study of Amphibians and Reptiles.",Caudata,Chordata,Ambystoma bishopi,Goin,bishopi,,species,Reticulated Flatwoods Salamander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMBBIS,vertebrateBycatch,HERPETOLOGY
AMBCAL,Amphibia,Ambystomatidae,Ambystoma,,Animalia,isbn: 9780916984854,"Crother, B. I., J. Boundy, F. T. Burbrink, J. A. Campbell, K. De Queiroz, D. R. Frost, D. M. Green, R. Highton, J. B. Iverson, F. Kraus, R. W. Mcdiarmid, J. R. Mendelson III, P. A. Meylan, R. A. Pyron, T. W. Reeder, M. E. Seidel, S. G. Tilley, D. B. Wake, and V. Street. 2012. Scientific and standard english names of amphibians and reptiles of North America north of Mexico, with comments regarding confidence in our understanding. 7th ed. Society for the Study of Amphibians and Reptiles.",Caudata,Chordata,Ambystoma californiense,Gray,californiense,,species,California Tiger Salamander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMBCAL,vertebrateBycatch,HERPETOLOGY
AMBCIN,Amphibia,Ambystomatidae,Ambystoma,,Animalia,isbn: 9780916984854,"Crother, B. I., J. Boundy, F. T. Burbrink, J. A. Campbell, K. De Queiroz, D. R. Frost, D. M. Green, R. Highton, J. B. Iverson, F. Kraus, R. W. Mcdiarmid, J. R. Mendelson III, P. A. Meylan, R. A. Pyron, T. W. Reeder, M. E. Seidel, S. G. Tilley, D. B. Wake, and V. Street. 2012. Scientific and standard english names of amphibians and reptiles of North America north of Mexico, with comments regarding confidence in our understanding. 7th ed. Society for the Study of Amphibians and Reptiles.",Caudata,Chordata,Ambystoma cingulatum,Cope,cingulatum,,species,Frosted Flatwoods Salamander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMBCIN,vertebrateBycatch,HERPETOLOGY
AMBGRA,Amphibia,Ambystomatidae,Ambystoma,,Animalia,isbn: 9780916984854,"Crother, B. I., J. Boundy, F. T. Burbrink, J. A. Campbell, K. De Queiroz, D. R. Frost, D. M. Green, R. Highton, J. B. Iverson, F. Kraus, R. W. Mcdiarmid, J. R. Mendelson III, P. A. Meylan, R. A. Pyron, T. W. Reeder, M. E. Seidel, S. G. Tilley, D. B. Wake, and V. Street. 2012. Scientific and standard english names of amphibians and reptiles of North America north of Mexico, with comments regarding confidence in our understanding. 7th ed. Society for the Study of Amphibians and Reptiles.",Caudata,Chordata,Ambystoma gracile,Baird,gracile,,species,Northwestern Salamander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMBGRA,vertebrateBycatch,HERPETOLOGY
AMBJEF,Amphibia,Ambystomatidae,Ambystoma,,Animalia,isbn: 9780916984854,"Crother, B. I., J. Boundy, F. T. Burbrink, J. A. Campbell, K. De Queiroz, D. R. Frost, D. M. Green, R. Highton, J. B. Iverson, F. Kraus, R. W. Mcdiarmid, J. R. Mendelson III, P. A. Meylan, R. A. Pyron, T. W. Reeder, M. E. Seidel, S. G. Tilley, D. B. Wake, and V. Street. 2012. Scientific and standard english names of amphibians and reptiles of North America north of Mexico, with comments regarding confidence in our understanding. 7th ed. Society for the Study of Amphibians and Reptiles.",Caudata,Chordata,Ambystoma jeffersonianum,Green,jeffersonianum,,species,Jefferson Salamander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMBJEF,vertebrateBycatch,HERPETOLOGY
AMBLAT,Amphibia,Ambystomatidae,Ambystoma,,Animalia,isbn: 9780916984854,"Crother, B. I., J. Boundy, F. T. Burbrink, J. A. Campbell, K. De Queiroz, D. R. Frost, D. M. Green, R. Highton, J. B. Iverson, F. Kraus, R. W. Mcdiarmid, J. R. Mendelson III, P. A. Meylan, R. A. Pyron, T. W. Reeder, M. E. Seidel, S. G. Tilley, D. B. Wake, and V. Street. 2012. Scientific and standard english names of amphibians and reptiles of North America north of Mexico, with comments regarding confidence in our understanding. 7th ed. Society for the Study of Amphibians and Reptiles.",Caudata,Chordata,Ambystoma laterale,Hallowell,laterale,,species,Blue-spotted Salamander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMBLAT,vertebrateBycatch,HERPETOLOGY
AMBMAB,Amphibia,Ambystomatidae,Ambystoma,,Animalia,isbn: 9780916984854,"Crother, B. I., J. Boundy, F. T. Burbrink, J. A. Campbell, K. De Queiroz, D. R. Frost, D. M. Green, R. Highton, J. B. Iverson, F. Kraus, R. W. Mcdiarmid, J. R. Mendelson III, P. A. Meylan, R. A. Pyron, T. W. Reeder, M. E. Seidel, S. G. Tilley, D. B. Wake, and V. Street. 2012. Scientific and standard english names of amphibians and reptiles of North America north of Mexico, with comments regarding confidence in our understanding. 7th ed. Society for the Study of Amphibians and Reptiles.",Caudata,Chordata,Ambystoma mabeei,Bishop,mabeei,,species,Mabee's Salamander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMBMAB,vertebrateBycatch,HERPETOLOGY
