neon_taxonID,neon_lookup_group,is_biorepo_mapped,biorepo_tid,scientificName_biorepo,taxonRank_biorepo,verbatimScientificName_biorepo_map,biorepo_organism,biorepo_kingdom,biorepo_subkingdom,biorepo_division,biorepo_subdivision,biorepo_superclass,biorepo_class,biorepo_subclass,biorepo_order,biorepo_suborder,biorepo_superfamily,biorepo_family,biorepo_subfamily,biorepo_tribe,biorepo_subtribe,biorepo_genus,biorepo_subgenus,biorepo_section,biorepo_subsection,biorepo_species,biorepo_subspecies,biorepo_variety,biorepo_subvariety,biorepo_form,biorepo_subform,biorepo_cultivated,biorepo_complex/group
ACRBLA,HERPETOLOGY,True,79654,Acris blanchardi,,Acris blanchardi,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Anura,,,Hylidae,,,,Acris,,,,Acris blanchardi,,,,,,,
ACRCRE,HERPETOLOGY,True,79655,Acris crepitans,,Acris crepitans,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Anura,,,Hylidae,,,,Acris,,,,Acris crepitans,,,,,,,
ACRCRE2,HERPETOLOGY,True,88413,Acris crepitans crepitans,,Acris crepitans crepitans,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Anura,,,Hylidae,,,,Acris,,,,Acris crepitans,Acris crepitans crepitans,,,,,,
ACRGRY,HERPETOLOGY,True,79656,Acris gryllus,,Acris gryllus,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Anura,,,Hylidae,,,,Acris,,,,Acris gryllus,,,,,,,
ACRGRY2,HERPETOLOGY,True,88414,Acris gryllus dorsalis,,Acris gryllus dorsalis,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Anura,,,Hylidae,,,,Acris,,,,Acris gryllus,Acris gryllus dorsalis,,,,,,
ACRGRY3,HERPETOLOGY,True,88415,Acris gryllus gryllus,,Acris gryllus gryllus,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Anura,,,Hylidae,,,,Acris,,,,Acris gryllus,Acris gryllus gryllus,,,,,,
ACRISP,HERPETOLOGY,True,79653,Acris,,Acris sp.,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Anura,,,Hylidae,,,,Acris,,,,,,,,,,,
ACRJAV,HERPETOLOGY,True,79659,Acrochordus javanicus,,Acrochordus javanicus,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Squamata,,,Acrochordidae,,,,Acrochordus,,,,Acrochordus javanicus,,,,,,,
ACROSP,HERPETOLOGY,True,79657,Acrochordidae,Class,Acrochordidae sp.,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Squamata,,,Acrochordidae,,,,,,,,,,,,,,,
ACROSP1,HERPETOLOGY,True,79658,Acrochordus,,Acrochordus sp.,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Squamata,,,Acrochordidae,,,,Acrochordus,,,,,,,,,,,
ACTISP,HERPETOLOGY,True,79662,Actinemys,,Actinemys sp.,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Testudines,,,Emydidae,,,,Actinemys,,,,,,,,,,,
ACTMAR,HERPETOLOGY,True,79663,Actinemys marmorata,,Actinemys marmorata,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Testudines,,,Emydidae,,,,Actinemys,,,,Actinemys marmorata,,,,,,,
AGAAGA,HERPETOLOGY,True,79666,Agama agama,,Agama agama,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Squamata,,,Agamidae,,,,Agama,,,,Agama agama,,,,,,,
AGAAGA2,HERPETOLOGY,True,88416,Agama agama africana,,Agama agama africana,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Squamata,,,Agamidae,,,,Agama,,,,Agama agama,Agama agama africana,,,,,,
AGAMSP,HERPETOLOGY,True,79664,Agamidae,Class,Agamidae sp.,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Squamata,,,Agamidae,,,,,,,,,,,,,,,
AGAMSP1,HERPETOLOGY,True,79665,Agama,,Agama sp.,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Squamata,,,Agamidae,,,,Agama,,,,,,,,,,,
AGKCON,HERPETOLOGY,True,79669,Agkistrodon contortrix,,Agkistrodon contortrix,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Squamata,,,Viperidae,,,,Agkistrodon,,,,Agkistrodon contortrix,,,,,,,
AGKCON2,HERPETOLOGY,True,88417,Agkistrodon contortrix contortrix,,Agkistrodon contortrix contortrix,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Squamata,,,Viperidae,,,,Agkistrodon,,,,Agkistrodon contortrix,Agkistrodon contortrix contortrix,,,,,,
AGKCON3,HERPETOLOGY,True,88418,Agkistrodon contortrix laticinctus,,Agkistrodon contortrix laticinctus,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Squamata,,,Viperidae,,,,Agkistrodon,,,,Agkistrodon contortrix,Agkistrodon contortrix laticinctus,,,,,,
AGKCON4,HERPETOLOGY,True,88419,Agkistrodon contortrix mokasen,,Agkistrodon contortrix mokasen,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Squamata,,,Viperidae,,,,Agkistrodon,,,,Agkistrodon contortrix,Agkistrodon contortrix mokasen,,,,,,
AGKCON5,HERPETOLOGY,True,88420,Agkistrodon contortrix phaeogaster,,Agkistrodon contortrix phaeogaster,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Squamata,,,Viperidae,,,,Agkistrodon,,,,Agkistrodon contortrix,Agkistrodon contortrix phaeogaster,,,,,,
AGKCON6,HERPETOLOGY,True,88421,Agkistrodon contortrix pictigaster,,Agkistrodon contortrix pictigaster,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Squamata,,,Viperidae,,,,Agkistrodon,,,,Agkistrodon contortrix,Agkistrodon contortrix pictigaster,,,,,,
AGKISP,HERPETOLOGY,True,79668,Agkistrodon,,Agkistrodon sp.,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Squamata,,,Viperidae,,,,Agkistrodon,,,,,,,,,,,
AGKPIS,HERPETOLOGY,True,79670,Agkistrodon piscivorus,,Agkistrodon piscivorus,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Squamata,,,Viperidae,,,,Agkistrodon,,,,Agkistrodon piscivorus,,,,,,,
AGKPIS2,HERPETOLOGY,True,88422,Agkistrodon piscivorus conanti,,Agkistrodon piscivorus conanti,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Squamata,,,Viperidae,,,,Agkistrodon,,,,Agkistrodon piscivorus,Agkistrodon piscivorus conanti,,,,,,
AGKPIS3,HERPETOLOGY,True,88423,Agkistrodon piscivorus leucostoma,,Agkistrodon piscivorus leucostoma,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Squamata,,,Viperidae,,,,Agkistrodon,,,,Agkistrodon piscivorus,Agkistrodon piscivorus leucostoma,,,,,,
AGKPIS4,HERPETOLOGY,True,88424,Agkistrodon piscivorus piscivorus,,Agkistrodon piscivorus piscivorus,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Squamata,,,Viperidae,,,,Agkistrodon,,,,Agkistrodon piscivorus,Agkistrodon piscivorus piscivorus,,,,,,
ALLISP,HERPETOLOGY,True,79672,Alligatoridae,Class,Alligatoridae sp.,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Crocodylia,,,Alligatoridae,,,,,,,,,,,,,,,
ALLISP1,HERPETOLOGY,True,79673,Alligator,,Alligator sp.,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Crocodylia,,,Alligatoridae,,,,Alligator,,,,,,,,,,,
ALLMIS,HERPETOLOGY,True,79674,Alligator mississippiensis,,Alligator mississippiensis,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Crocodylia,,,Alligatoridae,,,,Alligator,,,,Alligator mississippiensis,,,,,,,
AMBANN,HERPETOLOGY,True,79678,Ambystoma annulatum,,Ambystoma annulatum,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Ambystomatidae,,,,Ambystoma,,,,Ambystoma annulatum,,,,,,,
AMBBAR,HERPETOLOGY,True,79679,Ambystoma barbouri,,Ambystoma barbouri,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Ambystomatidae,,,,Ambystoma,,,,Ambystoma barbouri,,,,,,,
AMBBIS,HERPETOLOGY,True,79680,Ambystoma bishopi,,Ambystoma bishopi,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Ambystomatidae,,,,Ambystoma,,,,Ambystoma bishopi,,,,,,,
AMBCAL,HERPETOLOGY,True,79681,Ambystoma californiense,,Ambystoma californiense,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Ambystomatidae,,,,Ambystoma,,,,Ambystoma californiense,,,,,,,
AMBCIN,HERPETOLOGY,True,79682,Ambystoma cingulatum,,Ambystoma cingulatum,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Ambystomatidae,,,,Ambystoma,,,,Ambystoma cingulatum,,,,,,,
AMBGRA,HERPETOLOGY,True,79683,Ambystoma gracile,,Ambystoma gracile,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Ambystomatidae,,,,Ambystoma,,,,Ambystoma gracile,,,,,,,
AMBJEF,HERPETOLOGY,True,79684,Ambystoma jeffersonianum,,Ambystoma jeffersonianum,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Ambystomatidae,,,,Ambystoma,,,,Ambystoma jeffersonianum,,,,,,,
AMBLAT,HERPETOLOGY,True,79685,Ambystoma laterale,,Ambystoma laterale,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Ambystomatidae,,,,Ambystoma,,,,Ambystoma laterale,,,,,,,
AMBMAB,HERPETOLOGY,True,79686,Ambystoma mabeei,,Ambystoma mabeei,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Ambystomatidae,,,,Ambystoma,,,,Ambystoma mabeei,,,,,,,
AMBMAC,HERPETOLOGY,True,79687,Ambystoma macrodactylum,,Ambystoma macrodactylum,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Ambystomatidae,,,,Ambystoma,,,,Ambystoma macrodactylum,,,,,,,
AMBMAC2,HERPETOLOGY,True,88425,Ambystoma macrodactylum columbianum,,Ambystoma macrodactylum columbianum,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Ambystomatidae,,,,Ambystoma,,,,Ambystoma macrodactylum,Ambystoma macrodactylum columbianum,,,,,,
AMBMAC3,HERPETOLOGY,True,88426,Ambystoma macrodactylum croceum,,Ambystoma macrodactylum croceum,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Ambystomatidae,,,,Ambystoma,,,,Ambystoma macrodactylum,Ambystoma macrodactylum croceum,,,,,,
AMBMAC4,HERPETOLOGY,True,88427,Ambystoma macrodactylum krausei,,Ambystoma macrodactylum krausei,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Ambystomatidae,,,,Ambystoma,,,,Ambystoma macrodactylum,Ambystoma macrodactylum krausei,,,,,,
AMBMAC5,HERPETOLOGY,True,88428,Ambystoma macrodactylum macrodactylum,,Ambystoma macrodactylum macrodactylum,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Ambystomatidae,,,,Ambystoma,,,,Ambystoma macrodactylum,Ambystoma macrodactylum macrodactylum,,,,,,
AMBMAC6,HERPETOLOGY,True,88429,Ambystoma macrodactylum sigillatum,,Ambystoma macrodactylum sigillatum,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Ambystomatidae,,,,Ambystoma,,,,Ambystoma macrodactylum,Ambystoma macrodactylum sigillatum,,,,,,
AMBMAC7,HERPETOLOGY,True,79688,Ambystoma maculatum,,Ambystoma maculatum,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Ambystomatidae,,,,Ambystoma,,,,Ambystoma maculatum,,,,,,,
AMBMAV,HERPETOLOGY,True,79689,Ambystoma mavortium,,Ambystoma mavortium,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Ambystomatidae,,,,Ambystoma,,,,Ambystoma mavortium,,,,,,,
AMBMAV2,HERPETOLOGY,True,88430,Ambystoma mavortium diaboli,,Ambystoma mavortium diaboli,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Ambystomatidae,,,,Ambystoma,,,,Ambystoma mavortium,Ambystoma mavortium diaboli,,,,,,
AMBMAV3,HERPETOLOGY,True,88432,Ambystoma mavortium melanostictum,,Ambystoma mavortium melanostictum,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Ambystomatidae,,,,Ambystoma,,,,Ambystoma mavortium,Ambystoma mavortium melanostictum,,,,,,
AMBMAV4,HERPETOLOGY,True,88431,Ambystoma mavortium mavortium,,Ambystoma mavortium mavortium,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Ambystomatidae,,,,Ambystoma,,,,Ambystoma mavortium,Ambystoma mavortium mavortium,,,,,,
AMBMAV5,HERPETOLOGY,True,88433,Ambystoma mavortium nebulosum,,Ambystoma mavortium nebulosum,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Ambystomatidae,,,,Ambystoma,,,,Ambystoma mavortium,Ambystoma mavortium nebulosum,,,,,,
AMBMAV6,HERPETOLOGY,True,88434,Ambystoma mavortium stebbinsi,,Ambystoma mavortium stebbinsi,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Ambystomatidae,,,,Ambystoma,,,,Ambystoma mavortium,Ambystoma mavortium stebbinsi,,,,,,
AMBOPA,HERPETOLOGY,True,79690,Ambystoma opacum,,Ambystoma opacum,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Ambystomatidae,,,,Ambystoma,,,,Ambystoma opacum,,,,,,,
AMBTAL,HERPETOLOGY,True,79691,Ambystoma talpoideum,,Ambystoma talpoideum,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Ambystomatidae,,,,Ambystoma,,,,Ambystoma talpoideum,,,,,,,
AMBTEX,HERPETOLOGY,True,79692,Ambystoma texanum,,Ambystoma texanum,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Ambystomatidae,,,,Ambystoma,,,,Ambystoma texanum,,,,,,,
AMBTIG,HERPETOLOGY,True,79693,Ambystoma tigrinum,,Ambystoma tigrinum,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Ambystomatidae,,,,Ambystoma,,,,Ambystoma tigrinum,,,,,,,
AMBYSP,HERPETOLOGY,True,79676,Ambystomatidae,Class,Ambystomatidae sp.,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Ambystomatidae,,,,,,,,,,,,,,,
AMBYSP1,HERPETOLOGY,True,79677,Ambystoma,,Ambystoma sp.,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Ambystomatidae,,,,Ambystoma,,,,,,,,,,,
AMEAME,HERPETOLOGY,True,79695,Ameiva ameiva,,Ameiva ameiva,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Squamata,,,Teiidae,,,,Ameiva,,,,Ameiva ameiva,,,,,,,
AMEEXS,HERPETOLOGY,True,88403,Ameiva exsul,,Ameiva exsul,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Squamata,,,Teiidae,,,,Ameiva,,,,Ameiva exsul,,,,,,,
AMEEXS1,HERPETOLOGY,True,88894,Ameiva exsul alboguttata,,Ameiva exsul alboguttata,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Squamata,,,Teiidae,,,,Ameiva,,,,Ameiva exsul,Ameiva exsul alboguttata,,,,,,
AMEEXS2,HERPETOLOGY,True,88895,Ameiva exsul desechensis,,Ameiva exsul desechensis,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Squamata,,,Teiidae,,,,Ameiva,,,,Ameiva exsul,Ameiva exsul desechensis,,,,,,
AMEEXS3,HERPETOLOGY,True,88896,Ameiva exsul exsul,,Ameiva exsul exsul,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Squamata,,,Teiidae,,,,Ameiva,,,,Ameiva exsul,Ameiva exsul exsul,,,,,,
AMEISP,HERPETOLOGY,True,79694,Ameiva,,Ameiva sp.,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Squamata,,,Teiidae,,,,Ameiva,,,,,,,,,,,
AMEPRA,HERPETOLOGY,True,79696,Ameiva praesignis,,Ameiva praesignis,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Squamata,,,Teiidae,,,,Ameiva,,,,Ameiva praesignis,,,,,,,
AMEWET,HERPETOLOGY,True,88404,Ameiva wetmorei,,Ameiva wetmorei,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Squamata,,,Teiidae,,,,Ameiva,,,,Ameiva wetmorei,,,,,,,
AMPBAK,HERPETOLOGY,True,79699,Amphisbaena bakeri,,Amphisbaena bakeri,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Squamata,,,Amphisbaenidae,,,,Amphisbaena,,,,Amphisbaena bakeri,,,,,,,
AMPCAE,HERPETOLOGY,True,79700,Amphisbaena caeca,,Amphisbaena caeca,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Squamata,,,Amphisbaenidae,,,,Amphisbaena,,,,Amphisbaena caeca,,,,,,,
AMPHSP,HERPETOLOGY,True,79697,Amphisbaenidae,Class,Amphisbaenidae sp.,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Squamata,,,Amphisbaenidae,,,,,,,,,,,,,,,
AMPHSP1,HERPETOLOGY,True,79703,Amphiumidae,Class,Amphiumidae sp.,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Amphiumidae,,,,,,,,,,,,,,,
AMPHSP2,HERPETOLOGY,True,79698,Amphisbaena,,Amphisbaena sp.,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Squamata,,,Amphisbaenidae,,,,Amphisbaena,,,,,,,,,,,
AMPHSP3,HERPETOLOGY,True,79704,Amphiuma,,Amphiuma sp.,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Amphiumidae,,,,Amphiuma,,,,,,,,,,,
AMPMEA,HERPETOLOGY,True,79705,Amphiuma means,,Amphiuma means,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Amphiumidae,,,,Amphiuma,,,,Amphiuma means,,,,,,,
AMPPHO,HERPETOLOGY,True,79706,Amphiuma pholeter,,Amphiuma pholeter,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Amphiumidae,,,,Amphiuma,,,,Amphiuma pholeter,,,,,,,
AMPSCH,HERPETOLOGY,True,79701,Amphisbaena schmidti,,Amphisbaena schmidti,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Squamata,,,Amphisbaenidae,,,,Amphisbaena,,,,Amphisbaena schmidti,,,,,,,
AMPTRI,HERPETOLOGY,True,79707,Amphiuma tridactylum,,Amphiuma tridactylum,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Amphiumidae,,,,Amphiuma,,,,Amphiuma tridactylum,,,,,,,
AMPXER,HERPETOLOGY,True,79702,Amphisbaena xera,,Amphisbaena xera,Organism,Animalia,,Chordata,Vertebrata,,Reptilia,,Squamata,,,Amphisbaenidae,,,,Amphisbaena,,,,Amphisbaena xera,,,,,,,
ANAAME,HERPETOLOGY,True,79709,Anaxyrus americanus,,Anaxyrus americanus,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Anura,,,Bufonidae,,,,Anaxyrus,,,,Anaxyrus americanus,,,,,,,
ANAAME2,HERPETOLOGY,True,88435,Anaxyrus americanus americanus,,Anaxyrus americanus americanus,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Anura,,,Bufonidae,,,,Anaxyrus,,,,Anaxyrus americanus,Anaxyrus americanus americanus,,,,,,
ANAAME3,HERPETOLOGY,True,88436,Anaxyrus americanus charlesmithi,,Anaxyrus americanus charlesmithi,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Anura,,,Bufonidae,,,,Anaxyrus,,,,Anaxyrus americanus,Anaxyrus americanus charlesmithi,,,,,,
ANABAX,HERPETOLOGY,True,79710,Anaxyrus baxteri,,Anaxyrus baxteri,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Anura,,,Bufonidae,,,,Anaxyrus,,,,Anaxyrus baxteri,,,,,,,
ANABOR,HERPETOLOGY,True,79711,Anaxyrus boreas,,Anaxyrus boreas,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Anura,,,Bufonidae,,,,Anaxyrus,,,,Anaxyrus boreas,,,,,,,
ANACAL,HERPETOLOGY,True,79712,Anaxyrus californicus,,Anaxyrus californicus,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Anura,,,Bufonidae,,,,Anaxyrus,,,,Anaxyrus californicus,,,,,,,
ANACAN,HERPETOLOGY,True,79713,Anaxyrus canorus,,Anaxyrus canorus,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Anura,,,Bufonidae,,,,Anaxyrus,,,,Anaxyrus canorus,,,,,,,
ANACOG,HERPETOLOGY,True,79714,Anaxyrus cognatus,,Anaxyrus cognatus,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Anura,,,Bufonidae,,,,Anaxyrus,,,,Anaxyrus cognatus,,,,,,,
ANADEB,HERPETOLOGY,True,79715,Anaxyrus debilis,,Anaxyrus debilis,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Anura,,,Bufonidae,,,,Anaxyrus,,,,Anaxyrus debilis,,,,,,,
ANADEB2,HERPETOLOGY,True,88437,Anaxyrus debilis debilis,,Anaxyrus debilis debilis,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Anura,,,Bufonidae,,,,Anaxyrus,,,,Anaxyrus debilis,Anaxyrus debilis debilis,,,,,,
ANADEB3,HERPETOLOGY,True,88438,Anaxyrus debilis insidior,,Anaxyrus debilis insidior,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Anura,,,Bufonidae,,,,Anaxyrus,,,,Anaxyrus debilis,Anaxyrus debilis insidior,,,,,,
ANAEXS,HERPETOLOGY,True,79716,Anaxyrus exsul,,Anaxyrus exsul,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Anura,,,Bufonidae,,,,Anaxyrus,,,,Anaxyrus exsul,,,,,,,
ANAFOW,HERPETOLOGY,True,79717,Anaxyrus fowleri,,Anaxyrus fowleri,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Anura,,,Bufonidae,,,,Anaxyrus,,,,Anaxyrus fowleri,,,,,,,
ANAHEM,HERPETOLOGY,True,79718,Anaxyrus hemiophrys,,Anaxyrus hemiophrys,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Anura,,,Bufonidae,,,,Anaxyrus,,,,Anaxyrus hemiophrys,,,,,,,
ANAHOU,HERPETOLOGY,True,79719,Anaxyrus houstonensis,,Anaxyrus houstonensis,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Anura,,,Bufonidae,,,,Anaxyrus,,,,Anaxyrus houstonensis,,,,,,,
ANAMIC,HERPETOLOGY,True,79720,Anaxyrus microscaphus,,Anaxyrus microscaphus,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Anura,,,Bufonidae,,,,Anaxyrus,,,,Anaxyrus microscaphus,,,,,,,
ANANEL,HERPETOLOGY,True,79721,Anaxyrus nelsoni,,Anaxyrus nelsoni,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Anura,,,Bufonidae,,,,Anaxyrus,,,,Anaxyrus nelsoni,,,,,,,
ANAPUN,HERPETOLOGY,True,79722,Anaxyrus punctatus,,Anaxyrus punctatus,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Anura,,,Bufonidae,,,,Anaxyrus,,,,Anaxyrus punctatus,,,,,,,
ANAQUE,HERPETOLOGY,True,79723,Anaxyrus quercicus,,Anaxyrus quercicus,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Anura,,,Bufonidae,,,,Anaxyrus,,,,Anaxyrus quercicus,,,,,,,
ANARET,HERPETOLOGY,True,79724,Anaxyrus retiformis,,Anaxyrus retiformis,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Anura,,,Bufonidae,,,,Anaxyrus,,,,Anaxyrus retiformis,,,,,,,
ANASPE,HERPETOLOGY,True,79725,Anaxyrus speciosus,,Anaxyrus speciosus,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Anura,,,Bufonidae,,,,Anaxyrus,,,,Anaxyrus speciosus,,,,,,,
ANATER,HERPETOLOGY,True,79726,Anaxyrus terrestris,,Anaxyrus terrestris,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Anura,,,Bufonidae,,,,Anaxyrus,,,,Anaxyrus terrestris,,,,,,,
ANAWOO,HERPETOLOGY,True,79727,Anaxyrus woodhousii,,Anaxyrus woodhousii,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Anura,,,Bufonidae,,,,Anaxyrus,,,,Anaxyrus woodhousii,,,,,,,
ANAWOO2,HERPETOLOGY,True,88439,Anaxyrus woodhousii australis,,Anaxyrus woodhousii australis,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Anura,,,Bufonidae,,,,Anaxyrus,,,,Anaxyrus woodhousii,Anaxyrus woodhousii australis,,,,,,
ANAWOO3,HERPETOLOGY,True,88440,Anaxyrus woodhousii woodhousii,,Anaxyrus woodhousii woodhousii,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Anura,,,Bufonidae,,,,Anaxyrus,,,,Anaxyrus woodhousii,Anaxyrus woodhousii woodhousii,,,,,,
ANAXSP,HERPETOLOGY,True,79708,Anaxyrus,,Anaxyrus sp.,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Anura,,,Bufonidae,,,,Anaxyrus,,,,,,,,,,,
ANEAEN,HERPETOLOGY,True,79730,Aneides aeneus,,Aneides aeneus,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Plethodontidae,,,,Aneides,,,,Aneides aeneus,,,,,,,
ANEFER,HERPETOLOGY,True,79731,Aneides ferreus,,Aneides ferreus,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Plethodontidae,,,,Aneides,,,,Aneides ferreus,,,,,,,
ANEFLA,HERPETOLOGY,True,79732,Aneides flavipunctatus,,Aneides flavipunctatus,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Plethodontidae,,,,Aneides,,,,Aneides flavipunctatus,,,,,,,
ANEFLA2,HERPETOLOGY,True,88441,Aneides flavipunctatus flavipunctatus,,Aneides flavipunctatus flavipunctatus,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Plethodontidae,,,,Aneides,,,,Aneides flavipunctatus,Aneides flavipunctatus flavipunctatus,,,,,,
ANEFLA3,HERPETOLOGY,True,88442,Aneides flavipunctatus niger,,Aneides flavipunctatus niger,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Plethodontidae,,,,Aneides,,,,Aneides flavipunctatus,Aneides flavipunctatus niger,,,,,,
ANEHAR,HERPETOLOGY,True,79733,Aneides hardii,,Aneides hardii,Organism,Animalia,,Chordata,Vertebrata,,Amphibia,,Caudata,,,Plethodontidae,,,,Aneides,,,,Aneides hardii,,,,,,,
