acceptedTaxonID,dwc:class,dwc:family,dwc:genus,dwc:infraspecificEpithet,dwc:kingdom,dwc:nameAccordingToID,dwc:nameAccordingToTitle,dwc:order,dwc:phylum,dwc:scientificName,dwc:scientificNameAuthorship,dwc:specificEpithet,dwc:subgenus,dwc:taxonRank,dwc:vernacularName,gbif:division,gbif:form,gbif:infraclass,gbif:infradivision,gbif:infrakingdom,gbif:infraorder,gbif:infraphylum,gbif:parvdivision,gbif:section,gbif:subclass,gbif:subdivision,gbif:subfamily,gbif:subform,gbif:subkingdom,gbif:suborder,gbif:subphylum,gbif:subsection,gbif:subspecies,gbif:subtribe,gbif:subvariety,gbif:superclass,gbif:superdivision,gbif:superfamily,gbif:superorder,gbif:superphylum,gbif:tribe,gbif:variety,speciesGroup,taxonID,taxonProtocolCategory,taxonTypeCode
CAVINULASP,Bacillariophyceae,Cavinulaceae,Cavinula,,Chromista,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",Pennales,,Cavinula sp.,,sp.,,genus,,Chrysophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAVINULASP,Diatom,ALGAE
CAVINULASPP,Bacillariophyceae,Cavinulaceae,Cavinula,,Chromista,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",Pennales,,Cavinula spp.,,spp.,,genus,,Chrysophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAVINULASPP,Diatom,ALGAE
CAVPUS,Bacillariophyceae,Cavinulaceae,Cavinula,,Chromista,"www.algaebase.org/search/species/detail/?species_id=146224 (accessed June 2, 2025)","Bahls, L. (2012). Cavinula pusio. In Diatoms of North America",Naviculales,,Cavinula pusio (Cleve) Lange-Bertalot,(Cleve) Lange-Bertalot,pusio,,species,,Chrysophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAVPUS,Diatom,ALGAE
CENTRALESSP,Bacillariophyceae,,,,Chromista,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",Centrales,,Centrales sp.,,sp.,,order,,Chrysophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CENTRALESSP,Diatom,ALGAE
CENTRALESSPP,Bacillariophyceae,,,,Chromista,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",Centrales,,Centrales spp.,,spp.,,order,,Chrysophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CENTRALESSPP,Diatom,ALGAE
CENTRITRACFSP,Tribophyceae,Centritractaceae,,,Chromista,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",Mischococcales,,Centritractaceae sp.,,sp.,,family,,Chrysophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CENTRITRACFSP,Yellow-Green Algae,ALGAE
CENTRITRACFSPP,Tribophyceae,Centritractaceae,,,Chromista,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",Mischococcales,,Centritractaceae spp.,,spp.,,family,,Chrysophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CENTRITRACFSPP,Yellow-Green Algae,ALGAE
CENTRITRACTUSSPP,Tribophyceae,Centritractaceae,Centritractus,,Chromista,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",Mischococcales,,Centritractus spp.,,spp.,,genus,,Chrysophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CENTRITRACTUSSPP,Yellow-Green Algae,ALGAE
CERATIACEAESP,Dinophyceae,Ceratiaceae,,,Chromista,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",Blastodiniales,,Ceratiaceae sp.,,sp.,,family,,Pyrrhophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CERATIACEAESP,Dinoflagellates,ALGAE
CERATIACEAESPP,Dinophyceae,Ceratiaceae,,,Chromista,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",Blastodiniales,,Ceratiaceae spp.,,spp.,,family,,Pyrrhophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CERATIACEAESPP,Dinoflagellates,ALGAE
CERATIUMSPP,Dinophyceae,Ceratiaceae,Ceratium,,Chromista,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",Blastodiniales,,Ceratium spp.,,spp.,,genus,,Pyrrhophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CERATIUMSPP,Dinoflagellates,ALGAE
CERSP,Chlorophyceae,Oocystaceae,Cerasterias,,Plantae,www.algaebase.org/search/genus/detail/?genus_id=45041 (accessed 3/25/20206),"M.D. Guiry in Guiry, M.D. & Guiry, G.M. 2020. AlgaeBase. World-wide electronic publication, National University of Ireland, Galway. http://www.algaebase.org; searched on 26 March 2020.",Chlorococcales,,Cerasterias sp.,,sp.,,genus,,Chlorophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CERSP,Green Algae,ALGAE
CERSP1,,,,,Protozoa,"www.algaebase.org/browse/taxonomy/detail/?taxonid=104514 (accessed August 12, 2020)","Cavalier-Smith, T., Chao, E.E. & Lewis, R. (2018). Multigene phylogeny and cell evolution of chromist infrakingdom Rhizaria: contrasting cell organisation of sister phyla Cercozoa and Retaria. Protoplasma 000: [1-58].",,,Cercozoa sp.,,sp.,,division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CERSP1,non-target,ALGAE
CERSPP,Chlorophyceae,Oocystaceae,Cerasterias,,Plantae,www.algaebase.org/search/genus/detail/?genus_id=45041 (accessed 3/25/20206),"M.D. Guiry in Guiry, M.D. & Guiry, G.M. 2020. AlgaeBase. World-wide electronic publication, National University of Ireland, Galway. http://www.algaebase.org; searched on 26 March 2020.",Chlorococcales,,Cerasterias spp.,,spp.,,genus,,Chlorophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CERSPP,Green Algae,ALGAE
CERSPP1,,,,,Protozoa,"www.algaebase.org/browse/taxonomy/detail/?taxonid=104514 (accessed August 12, 2020)","Cavalier-Smith, T., Chao, E.E. & Lewis, R. (2018). Multigene phylogeny and cell evolution of chromist infrakingdom Rhizaria: contrasting cell organisation of sister phyla Cercozoa and Retaria. Protoplasma 000: [1-58].",,,Cercozoa spp.,,spp.,,division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CERSPP1,non-target,ALGAE
CERSTA,Chlorophyceae,Oocystaceae,Cerasterias,,Plantae,"M.D. Guiry in Guiry, M.D. & Guiry, G.M. 2020. AlgaeBase. World-wide electronic publication, National University of Ireland, Galway. http://www.algaebase.org; searched on 23 January 2020.","Lewis, I.F. (1913). Chlorochromonas minuta, a new flagellate from Wisconsin. Archiv für Protistenkunde 32: 249-256.",Chlorococcales,,Cerasterias staurastroides West & G.S. West,West & G.S. West,staurastroides,,species,,Chlorophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CERSTA,Green Algae,ALGAE
CHAETOCEROFSP,Bacillariophyceae,Chaetocerotaceae,,,Chromista,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",Centrales,,Chaetocerotaceae sp.,,sp.,,family,,Chrysophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHAETOCEROFSP,Diatom,ALGAE
CHAETOCEROFSPP,Bacillariophyceae,Chaetocerotaceae,,,Chromista,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",Centrales,,Chaetocerotaceae spp.,,spp.,,family,,Chrysophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHAETOCEROFSPP,Diatom,ALGAE
CHAETOCEROSSP,Bacillariophyceae,Chaetocerotaceae,Chaetoceros,,Chromista,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",Centrales,,Chaetoceros sp.,,sp.,,genus,,Chrysophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHAETOCEROSSP,Diatom,ALGAE
CHAETOCEROSSPP,Bacillariophyceae,Chaetocerotaceae,Chaetoceros,,Chromista,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",Centrales,,Chaetoceros spp.,,spp.,,genus,,Chrysophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHAETOCEROSSPP,Diatom,ALGAE
CHAETOPHORALESSP,Chlorophyceae,,,,Plantae,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",Chaetophorales,,Chaetophorales sp.,,sp.,,order,,Chlorophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHAETOPHORALESSP,Green Algae,ALGAE
CHAETOPHORASPP,Chlorophyceae,Chaetophoraceae,Chaetophora,,Plantae,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",Chaetophorales,,Chaetophora spp.,,spp.,,genus,,Chlorophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHAETOPHORASPP,Green Algae,ALGAE
CHAETOPHORFSP,Chlorophyceae,Chaetophoraceae,,,Plantae,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",Chaetophorales,,Chaetophoraceae sp.,,sp.,,family,,Chlorophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHAETOPHORFSP,Green Algae,ALGAE
CHAETOPHORFSPP,Chlorophyceae,Chaetophoraceae,,,Plantae,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",Chaetophorales,,Chaetophoraceae spp.,,spp.,,family,,Chlorophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHAETOPHORFSPP,Green Algae,ALGAE
CHAETOPHOROSPP,Chlorophyceae,,,,Plantae,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",Chaetophorales,,Chaetophorales spp.,,spp.,,order,,Chlorophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHAETOPHOROSPP,Green Algae,ALGAE
CHAETOSPHAGSPP,Chlorophyceae,Coleochaetaceae,Chaetosphaeridium,,Plantae,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",Chaetophorales,,Chaetosphaeridium spp.,,spp.,,genus,,Chlorophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHAETOSPHAGSPP,Green Algae,ALGAE
CHAJUD,Chlorophyceae,Characiaceae,Characium,,Plantae,"www.algaebase.org/search/species/detail/?species_id=164258 (accessed November 11, 2021)","Hortobágyi, T. (1956). Adatok a szegedi Fehérto halastavainak mikrovegetációjához. Egri Pedag. Föisk. Evkön. 2: 603-610, 4 fig.",Chlorococcales,,Characium judayi (G.M.Smith) Fott ex Hortobágyi,(G.M.Smith) Fott ex Hortobágyi,judayi,,species,,Chlorophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHAJUD,Green Algae,ALGAE
CHAMAEPINNGSPP,Bacillariophyceae,,Chamaepinnularia,,Chromista,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",Pennales,,Chamaepinnularia spp.,,spp.,,genus,,Chrysophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHAMAEPINNGSPP,Diatom,ALGAE
CHAMAESIPHFSP,Myxophyceae,Chamaesiphonaceae,,,Bacteria,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",Chroococcales,,Chamaesiphonaceae sp.,,sp.,,family,,Cyanophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHAMAESIPHFSP,Blue-Green Algae,ALGAE
CHAMAESIPHFSPP,Myxophyceae,Chamaesiphonaceae,,,Bacteria,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",Chroococcales,,Chamaesiphonaceae spp.,,spp.,,family,,Cyanophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHAMAESIPHFSPP,Blue-Green Algae,ALGAE
CHAMAESIPHONSPP,Myxophyceae,Chamaesiphonaceae,Chamaesiphon,,Bacteria,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",Chroococcales,,Chamaesiphon spp.,,spp.,,genus,,Cyanophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHAMAESIPHONSPP,Blue-Green Algae,ALGAE
CHARACEAESP,Charophyceae,Characeae,,,Plantae,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",Charales,,Characeae sp.,,sp.,,family,,Charophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHARACEAESP,Green Algae,ALGAE
CHARACEAESPP,Charophyceae,Characeae,,,Plantae,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",Charales,,Characeae spp.,,spp.,,family,,Charophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHARACEAESPP,Green Algae,ALGAE
CHARACIACEAESP,Chlorophyceae,Characiaceae,,,Plantae,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",Chlorococcales,,Characiaceae sp.,,sp.,,family,,Chlorophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHARACIACEAESP,Green Algae,ALGAE
CHARACIACEAESPP,Chlorophyceae,Characiaceae,,,Plantae,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",Chlorococcales,,Characiaceae spp.,,spp.,,family,,Chlorophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHARACIACEAESPP,Green Algae,ALGAE
CHARACIELLGSP,Chlorophyceae,Characiaceae,Characiellopsis,,Plantae,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",Chlorococcales,,Characiellopsis sp.,,sp.,,genus,,Chlorophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHARACIELLGSP,Green Algae,ALGAE
CHARACIELLGSPP,Chlorophyceae,Characiaceae,Characiellopsis,,Plantae,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",Chlorococcales,,Characiellopsis spp.,,spp.,,genus,,Chlorophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHARACIELLGSPP,Green Algae,ALGAE
CHARACIUMSPP,Chlorophyceae,Characiaceae,Characium,,Plantae,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",Chlorococcales,,Characium spp.,,spp.,,genus,,Chlorophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHARACIUMSPP,Green Algae,ALGAE
CHARALESSP,Charophyceae,,,,Plantae,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",Charales,,Charales sp.,,sp.,,order,,Charophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHARALESSP,Green Algae,ALGAE
CHARALESSPP,Charophyceae,,,,Plantae,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",Charales,,Charales spp.,,spp.,,order,,Charophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHARALESSPP,Green Algae,ALGAE
CHARASPP,Charophyceae,Characeae,Chara,,Plantae,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",Charales,,Chara spp.,,spp.,,genus,,Charophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHARASPP,Green Algae,ALGAE
CHAROPHYCEAESP,Charophyceae,,,,Plantae,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",,,Charophyceae sp.,,sp.,,class,,Charophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHAROPHYCEAESP,Green Algae,ALGAE
CHAROPHYCEAESPP,Charophyceae,,,,Plantae,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",,,Charophyceae spp.,,spp.,,class,,Charophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHAROPHYCEAESPP,Green Algae,ALGAE
CHAROPHYTASP,,,,,Plantae,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",,,Charophyta sp.,,sp.,,division,,Charophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHAROPHYTASP,Green Algae,ALGAE
CHAROPHYTASPP,,,,,Plantae,"http://diatom.ansp.org/nawqa/Taxalist.aspx (accessed Jan 11, 2016).","Academy of Natural Sciences of Drexel University and collaborators. 2011 - 2016. ANSP/NAWQA/EPA 2011 diatom and non-diatom taxa names, http://diatom.ansp.org/nawqa/Taxalist.aspx, accessed 1/11/2016.",,,Charophyta spp.,,spp.,,division,,Charophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHAROPHYTASPP,Green Algae,ALGAE
CHASP,Tribophyceae,Characiopsidaceae,,,Chromista,"www.algaebase.org/browse/taxonomy/detail/?taxonid=4892 (accessed December 30, 2020)","Silva, P.C. (1980). Names of classes and families of living algae: with special reference to their use in the Index Nominum Genericorum (Plantarum). Regnum Vegetabile 103: 1-156.",Mischococcales,,Characiopsidaceae sp.,,sp.,,family,,Chrysophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHASP,Yellow-Green Algae,ALGAE
CHASP1,Tribophyceae,Characiopsidaceae,Characiopsis,,Chromista,"www.algaebase.org/search/genus/detail/?genus_id=43814 (accessed December 30, 2020)","Ott, D.W. & Oldham-Ott, C.K. (2003). Eustigmatophyte, Raphidophyte, and Tribophyte. In: Freshwater Algae of North America, Ecology and Classification. (Wehr, J.D. & Sheath, R.G. Eds), pp. 423-470. San Diego: Academic Press.",Mischococcales,,Characiopsis sp.,Borzì,sp.,,genus,,Chrysophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHASP1,Yellow-Green Algae,ALGAE
CHASP2,Raphidophyceae,Chattonellaceae,,,Chromista,"www.algaebase.org/browse/taxonomy/detail/?taxonid=4455 (accessed March 23, 2021)","Engesmo, A., Eikrem, W., Seoane, S., Smith, K., Edvardsen, B., Hofgaard, A. & Tomas, C.R. (2016). New insights into the morphology and phylogeny of Heterosigma akashiwo (Raphidophyceae), with the description of Heterosigma minor sp. nov.. Phycologia 55(3): 279-294.",Chattonellales,,Chattonellales sp.,J.Throndsen,sp.,,order,,Heterokontophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHASP2,Green Algae,ALGAE
CHASP3,Raphidophyceae,Chattonellaceae,,,Chromista,"www.algaebase.org/browse/taxonomy/detail/?taxonid=4836 (accessed March 23, 2021)","Engesmo, A., Eikrem, W., Seoane, S., Smith, K., Edvardsen, B., Hofgaard, A. & Tomas, C.R. (2016). New insights into the morphology and phylogeny of Heterosigma akashiwo (Raphidophyceae), with the description of Heterosigma minor sp. nov.. Phycologia 55(3): 279-294.",Chattonellales,,Chattonellaceae sp.,J.Throndsen,sp.,,family,,Heterokontophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHASP3,Green Algae,ALGAE
CHASP4,Raphidophyceae,Chattonellaceae,Chattonella,,Chromista,"www.algaebase.org/search/genus/detail/?genus_id=44531 (accessed March 23, 2021)","Throndsen, J. (1996). The planktonic marine flagellates. In: Identifying marine phytoplankton. (Tomas, C.R. Eds), pp. 591-730. San Diego: Academic Press.",Chattonellales,,Chattonella sp.,B.Biecheler,sp.,,genus,,Heterokontophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHASP4,Green Algae,ALGAE
CHASPP,Tribophyceae,Characiopsidaceae,,,Chromista,"www.algaebase.org/browse/taxonomy/detail/?taxonid=4892 (accessed December 30, 2020)","Silva, P.C. (1980). Names of classes and families of living algae: with special reference to their use in the Index Nominum Genericorum (Plantarum). Regnum Vegetabile 103: 1-156.",Mischococcales,,Characiopsidaceae spp.,,spp.,,family,,Chrysophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHASPP,Yellow-Green Algae,ALGAE
