acceptedTaxonID,dwc:class,dwc:family,dwc:genus,dwc:infraspecificEpithet,dwc:kingdom,dwc:nameAccordingToID,dwc:nameAccordingToTitle,dwc:order,dwc:phylum,dwc:scientificName,dwc:scientificNameAuthorship,dwc:specificEpithet,dwc:subgenus,dwc:taxonRank,dwc:vernacularName,gbif:division,gbif:form,gbif:infraclass,gbif:infradivision,gbif:infrakingdom,gbif:infraorder,gbif:infraphylum,gbif:parvdivision,gbif:section,gbif:subclass,gbif:subdivision,gbif:subfamily,gbif:subform,gbif:subkingdom,gbif:suborder,gbif:subphylum,gbif:subsection,gbif:subspecies,gbif:subtribe,gbif:subvariety,gbif:superclass,gbif:superdivision,gbif:superfamily,gbif:superorder,gbif:superphylum,gbif:tribe,gbif:variety,speciesGroup,taxonID,taxonProtocolCategory,taxonTypeCode
WISA,Aves,Picidae,Sphyrapicus,,Animalia,doi: 10.1642/AUK-15-73.1,"Chessler, R. T., et al. 2015. Fifty-sixth Supplement to the American Ornithologists' Union Check-list of North American Birds. Auk 132:748-764.",Piciformes,Chordata,Sphyrapicus thyroideus,(Cassin),thyroideus,,species,Williamson's Sapsucker,,,,,Deuterostomia,,Gnathostomata,,,,,Picinae,,Bilateria,,Vertebrata,,,,,Tetrapoda,,,,,,,,WISA,landbird,BIRD
WISN,Aves,Scolopacidae,Gallinago,,Animalia,doi: 10.1642/AUK-15-73.1,"Chessler, R. T., et al. 2015. Fifty-sixth Supplement to the American Ornithologists' Union Check-list of North American Birds. Auk 132:748-764.",Charadriiformes,Chordata,Gallinago delicata,(Ord),delicata,,species,Wilson's Snipe,,,,,Deuterostomia,,Gnathostomata,,,,,Scolopacinae,,Bilateria,,Vertebrata,,,,,Tetrapoda,,,,,,,,WISN,other,BIRD
WISP,Aves,Hydrobatidae,Oceanites,,Animalia,doi: 10.1642/AUK-15-73.1,"Chessler, R. T., et al. 2015. Fifty-sixth Supplement to the American Ornithologists' Union Check-list of North American Birds. Auk 132:748-764.",Procellariiformes,Chordata,Oceanites oceanicus,(Kuhl),oceanicus,,species,Wilson's Storm-Petrel,,,,,Deuterostomia,,Gnathostomata,,,,,Oceanitinae,,Bilateria,,Vertebrata,,,,,Tetrapoda,,,,,,,,WISP,other,BIRD
WITU,Aves,Phasianidae,Meleagris,,Animalia,doi: 10.1642/AUK-15-73.1,"Chessler, R. T., et al. 2015. Fifty-sixth Supplement to the American Ornithologists' Union Check-list of North American Birds. Auk 132:748-764.",Galliformes,Chordata,Meleagris gallopavo,Linnaeus,gallopavo,,species,Wild Turkey,,,,,Deuterostomia,,Gnathostomata,,,,,Meleagridinae,,Bilateria,,Vertebrata,,,,,Tetrapoda,,,,,,,,WITU,landbird,BIRD
WIWA,Aves,Parulidae,Cardellina,,Animalia,doi: 10.1642/AUK-15-73.1,"Chessler, R. T., et al. 2015. Fifty-sixth Supplement to the American Ornithologists' Union Check-list of North American Birds. Auk 132:748-764.",Passeriformes,Chordata,Cardellina pusilla,(A. Wilson),pusilla,,species,Wilson's Warbler,,,,,Deuterostomia,,Gnathostomata,,,,,,,Bilateria,,Vertebrata,,,,,Tetrapoda,,,,,,,,WIWA,landbird,BIRD
WIWD,Aves,Anatidae,Dendrocygna,,Animalia,doi: 10.1642/AUK-15-73.1,"Chessler, R. T., et al. 2015. Fifty-sixth Supplement to the American Ornithologists' Union Check-list of North American Birds. Auk 132:748-764.",Anseriformes,Chordata,Dendrocygna arborea,(Linnaeus),arborea,,species,West Indian Whistling-Duck,,,,,Deuterostomia,,Gnathostomata,,,,,Dendrocygninae,,Bilateria,,Vertebrata,,,,,Tetrapoda,,,,,,,,WIWD,other,BIRD
WIWO,Aves,Picidae,Melanerpes,,Animalia,doi: 10.1642/AUK-15-73.1,"Chessler, R. T., et al. 2015. Fifty-sixth Supplement to the American Ornithologists' Union Check-list of North American Birds. Auk 132:748-764.",Piciformes,Chordata,Melanerpes superciliaris,(Temminck),superciliaris,,species,West Indian Woodpecker,,,,,Deuterostomia,,Gnathostomata,,,,,Picinae,,Bilateria,,Vertebrata,,,,,Tetrapoda,,,,,,,,WIWO,landbird,BIRD
WIWR,Aves,Troglodytidae,Troglodytes,,Animalia,doi: 10.1642/AUK-15-73.1,"Chessler, R. T., et al. 2015. Fifty-sixth Supplement to the American Ornithologists' Union Check-list of North American Birds. Auk 132:748-764.",Passeriformes,Chordata,Troglodytes hiemalis,Vieillot,hiemalis,,species,Winter Wren,,,,,Deuterostomia,,Gnathostomata,,,,,,,Bilateria,,Vertebrata,,,,,Tetrapoda,,,,,,,,WIWR,landbird,BIRD
WLGN,Aves,Polioptilidae,Polioptila,,Animalia,doi: 10.1642/AUK-15-73.1,"Chessler, R. T., et al. 2015. Fifty-sixth Supplement to the American Ornithologists' Union Check-list of North American Birds. Auk 132:748-764.",Passeriformes,Chordata,Polioptila albiloris,P. L. Sclater & Salvin,albiloris,,species,White-lored Gnatcatcher,,,,,Deuterostomia,,Gnathostomata,,,,,,,Bilateria,,Vertebrata,,,,,Tetrapoda,,,,,,,,WLGN,landbird,BIRD
WLTA,Aves,Thraupidae,Tachyphonus,,Animalia,doi: 10.1642/AUK-15-73.1,"Chessler, R. T., et al. 2015. Fifty-sixth Supplement to the American Ornithologists' Union Check-list of North American Birds. Auk 132:748-764.",Passeriformes,Chordata,Tachyphonus rufus,(Boddaert),rufus,,species,White-lined Tanager,,,,,Deuterostomia,,Gnathostomata,,,,,,,Bilateria,,Vertebrata,,,,,Tetrapoda,,,,,,,,WLTA,landbird,BIRD
WMCH,Aves,Cracidae,Ortalis,,Animalia,doi: 10.1642/AUK-15-73.1,"Chessler, R. T., et al. 2015. Fifty-sixth Supplement to the American Ornithologists' Union Check-list of North American Birds. Auk 132:748-764.",Galliformes,Chordata,Ortalis poliocephala,(Wagler),poliocephala,,species,West Mexican Chachalaca,,,,,Deuterostomia,,Gnathostomata,,,,,Penelopinae,,Bilateria,,Vertebrata,,,,,Tetrapoda,,,,,,,,WMCH,landbird,BIRD
