neon_taxonID,neon_lookup_group,is_biorepo_mapped,biorepo_tid,scientificName_biorepo,taxonRank_biorepo,verbatimScientificName_biorepo_map,biorepo_organism,biorepo_kingdom,biorepo_subkingdom,biorepo_division,biorepo_subdivision,biorepo_superclass,biorepo_class,biorepo_subclass,biorepo_order,biorepo_suborder,biorepo_superfamily,biorepo_family,biorepo_subfamily,biorepo_tribe,biorepo_subtribe,biorepo_genus,biorepo_subgenus,biorepo_section,biorepo_subsection,biorepo_species,biorepo_subspecies,biorepo_variety,biorepo_subvariety,biorepo_form,biorepo_subform,biorepo_cultivated,biorepo_complex/group
ACAFLA,FISH,True,91296,Acanthogobius flavimanus,,Acanthogobius flavimanus,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Perciformes,,,Gobiidae,,,,Acanthogobius,,,,Acanthogobius flavimanus,,,,,,,
ACAPOM,FISH,True,91293,Acantharchus pomotis,,Acantharchus pomotis,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Perciformes,,,Centrarchidae,,,,Acantharchus,,,,Acantharchus pomotis,,,,,,,
ACASP,FISH,True,91292,Acantharchus,,Acantharchus sp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Perciformes,,,Centrarchidae,,,,Acantharchus,,,,,,,,,,,
ACASP1,FISH,True,91295,Acanthogobius,,Acanthogobius sp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Perciformes,,,Gobiidae,,,,Acanthogobius,,,,,,,,,,,
ACASPP,FISH,True,91292,Acantharchus,,Acantharchus spp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Perciformes,,,Centrarchidae,,,,Acantharchus,,,,,,,,,,,
ACASPP1,FISH,True,91295,Acanthogobius,,Acanthogobius spp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Perciformes,,,Gobiidae,,,,Acanthogobius,,,,,,,,,,,
ACHSP,FISH,True,91298,Achiridae,Class,Achiridae sp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Pleuronectiformes,,,Achiridae,,,,,,,,,,,,,,,
ACHSPP,FISH,True,91298,Achiridae,Class,Achiridae spp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Pleuronectiformes,,,Achiridae,,,,,,,,,,,,,,,
ACIBRE,FISH,True,91302,Acipenser brevirostrum,,Acipenser brevirostrum,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Acipenseriformes,,,Acipenseridae,,,,Acipenser,,,,Acipenser brevirostrum,,,,,,,
ACIFUL,FISH,True,91303,Acipenser fulvescens,,Acipenser fulvescens,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Acipenseriformes,,,Acipenseridae,,,,Acipenser,,,,Acipenser fulvescens,,,,,,,
ACIMED,FISH,True,91304,Acipenser medirostris,,Acipenser medirostris,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Acipenseriformes,,,Acipenseridae,,,,Acipenser,,,,Acipenser medirostris,,,,,,,
ACIOXY,FISH,True,91305,Acipenser oxyrinchus,,Acipenser oxyrinchus,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Acipenseriformes,,,Acipenseridae,,,,Acipenser,,,,Acipenser oxyrinchus,,,,,,,
ACIOXY1,FISH,True,92754,Acipenser oxyrinchus desotoi,,Acipenser oxyrinchus desotoi,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Acipenseriformes,,,Acipenseridae,,,,Acipenser,,,,Acipenser oxyrinchus,Acipenser oxyrinchus desotoi,,,,,,
ACIOXY2,FISH,True,92755,Acipenser oxyrinchus oxyrinchus,,Acipenser oxyrinchus oxyrinchus,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Acipenseriformes,,,Acipenseridae,,,,Acipenser,,,,Acipenser oxyrinchus,Acipenser oxyrinchus oxyrinchus,,,,,,
ACIOXY3,FISH,True,92753,Acipenser oxyrhynchus desotoi,,Acipenser oxyrhynchus desotoi,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Acipenseriformes,,,Acipenseridae,,,,Acipenser,,,,Acipenser oxyrhynchus,Acipenser oxyrhynchus desotoi,,,,,,
ACIOXY4,FISH,True,91306,Acipenser oxyrhynchus,,Acipenser oxyrhynchus,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Acipenseriformes,,,Acipenseridae,,,,Acipenser,,,,Acipenser oxyrhynchus,,,,,,,
ACISP,FISH,True,91301,Acipenser,,Acipenser sp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Acipenseriformes,,,Acipenseridae,,,,Acipenser,,,,,,,,,,,
ACISP1,FISH,True,91300,Acipenseridae,Class,Acipenseridae sp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Acipenseriformes,,,Acipenseridae,,,,,,,,,,,,,,,
ACISP2,FISH,True,91299,Acipenseriformes,Subgenus,Acipenseriformes sp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Acipenseriformes,,,,,,,,,,,,,,,,,,
ACISPP,FISH,True,91301,Acipenser,,Acipenser spp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Acipenseriformes,,,Acipenseridae,,,,Acipenser,,,,,,,,,,,
ACISPP1,FISH,True,91300,Acipenseridae,Class,Acipenseridae spp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Acipenseriformes,,,Acipenseridae,,,,,,,,,,,,,,,
ACISPP2,FISH,True,91299,Acipenseriformes,Subgenus,Acipenseriformes spp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Acipenseriformes,,,,,,,,,,,,,,,,,,
ACITRA,FISH,True,91307,Acipenser transmontanus,,Acipenser transmontanus,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Acipenseriformes,,,Acipenseridae,,,,Acipenser,,,,Acipenser transmontanus,,,,,,,
ACRALU,FISH,True,91311,Acrocheilus alutaceus,,Acrocheilus alutaceus,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Cypriniformes,,,Cyprinidae,,,,Acrocheilus,,,,Acrocheilus alutaceus,,,,,,,
ACRSP,FISH,True,91310,Acrocheilus,,Acrocheilus sp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Cypriniformes,,,Cyprinidae,,,,Acrocheilus,,,,,,,,,,,
ACRSPP,FISH,True,91310,Acrocheilus,,Acrocheilus spp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Cypriniformes,,,Cyprinidae,,,,Acrocheilus,,,,,,,,,,,
ACTSP,FISH,True,8672,Actinopterygii,Tribe,Actinopterygii sp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,,,,,,,,,,,,,,,,,,,
ACTSPP,FISH,True,8672,Actinopterygii,Tribe,Actinopterygii spp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,,,,,,,,,,,,,,,,,,,
ADISP,FISH,True,91316,Adinia,,Adinia sp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Cyprinodontiformes,,,Fundulidae,,,,Adinia,,,,,,,,,,,
ADISPP,FISH,True,91316,Adinia,,Adinia spp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Cyprinodontiformes,,,Fundulidae,,,,Adinia,,,,,,,,,,,
ADIXEN,FISH,True,91317,Adinia xenica,,Adinia xenica,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Cyprinodontiformes,,,Fundulidae,,,,Adinia,,,,Adinia xenica,,,,,,,
ADRSP,FISH,True,91319,Adrianichthyidae,Class,Adrianichthyidae sp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Beloniformes,,,Adrianichthyidae,,,,,,,,,,,,,,,
ADRSPP,FISH,True,91319,Adrianichthyidae,Class,Adrianichthyidae spp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Beloniformes,,,Adrianichthyidae,,,,,,,,,,,,,,,
AGOCHR,FISH,True,91327,Agosia chrysogaster,,Agosia chrysogaster,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Cypriniformes,,,Cyprinidae,,,,Agosia,,,,Agosia chrysogaster,,,,,,,
AGOMON,FISH,True,91325,Agonostomus monticola,,Agonostomus monticola,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Mugiliformes,,,Mugilidae,,,,Agonostomus,,,,Agonostomus monticola,,,,,,,
AGOOSC,FISH,True,91330,Agosia oscula,,Agosia oscula,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Cypriniformes,,,Cyprinidae,,,,Agosia,,,,Agosia oscula,,,,,,,
AGOSP,FISH,True,91326,Agosia,,Agosia sp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Cypriniformes,,,Cyprinidae,,,,Agosia,,,,,,,,,,,
AGOSP1,FISH,True,91322,Agonostomus,,Agonostomus sp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Mugiliformes,,,Mugilidae,,,,Agonostomus,,,,,,,,,,,
AGOSPP,FISH,True,91326,Agosia,,Agosia spp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Cypriniformes,,,Cyprinidae,,,,Agosia,,,,,,,,,,,
AGOSPP1,FISH,True,91322,Agonostomus,,Agonostomus spp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Mugiliformes,,,Mugilidae,,,,Agonostomus,,,,,,,,,,,
ALOAES,FISH,True,91332,Alosa aestivalis,,Alosa aestivalis,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Clupeiformes,,,Clupeidae,,,,Alosa,,,,Alosa aestivalis,,,,,,,
ALOALA,FISH,True,91333,Alosa alabamae,,Alosa alabamae,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Clupeiformes,,,Clupeidae,,,,Alosa,,,,Alosa alabamae,,,,,,,
ALOCHR,FISH,True,91334,Alosa chrysochloris,,Alosa chrysochloris,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Clupeiformes,,,Clupeidae,,,,Alosa,,,,Alosa chrysochloris,,,,,,,
ALOMED,FISH,True,91335,Alosa mediocris,,Alosa mediocris,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Clupeiformes,,,Clupeidae,,,,Alosa,,,,Alosa mediocris,,,,,,,
ALOPSE,FISH,True,91336,Alosa pseudoharengus,,Alosa pseudoharengus,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Clupeiformes,,,Clupeidae,,,,Alosa,,,,Alosa pseudoharengus,,,,,,,
ALOSAP,FISH,True,91337,Alosa sapidissima,,Alosa sapidissima,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Clupeiformes,,,Clupeidae,,,,Alosa,,,,Alosa sapidissima,,,,,,,
ALOSP,FISH,True,91331,Alosa,,Alosa sp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Clupeiformes,,,Clupeidae,,,,Alosa,,,,,,,,,,,
ALOSPP,FISH,True,91331,Alosa,,Alosa spp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Clupeiformes,,,Clupeidae,,,,Alosa,,,,,,,,,,,
AMANIG,FISH,True,91340,Amatitlania nigrofasciata,,Amatitlania nigrofasciata,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Perciformes,,,Cichlidae,,,,Amatitlania,,,,Amatitlania nigrofasciata,,,,,,,
AMASP,FISH,True,91339,Amatitlania,,Amatitlania sp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Perciformes,,,Cichlidae,,,,Amatitlania,,,,,,,,,,,
AMASPP,FISH,True,91339,Amatitlania,,Amatitlania spp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Perciformes,,,Cichlidae,,,,Amatitlania,,,,,,,,,,,
AMBARI,FISH,True,91342,Ambloplites ariommus,,Ambloplites ariommus,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Perciformes,,,Centrarchidae,,,,Ambloplites,,,,Ambloplites ariommus,,,,,,,
AMBCAV,FISH,True,91343,Ambloplites cavifrons,,Ambloplites cavifrons,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Perciformes,,,Centrarchidae,,,,Ambloplites,,,,Ambloplites cavifrons,,,,,,,
AMBCON,FISH,True,91344,Ambloplites constellatus,,Ambloplites constellatus,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Perciformes,,,Centrarchidae,,,,Ambloplites,,,,Ambloplites constellatus,,,,,,,
AMBHOO,FISH,True,91349,Amblyopsis hoosieri,,Amblyopsis hoosieri,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Percopsiformes,,,Amblyopsidae,,,,Amblyopsis,,,,Amblyopsis hoosieri,,,,,,,
AMBROS,FISH,True,91350,Amblyopsis rosae,,Amblyopsis rosae,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Percopsiformes,,,Amblyopsidae,,,,Amblyopsis,,,,Amblyopsis rosae,,,,,,,
AMBRUP,FISH,True,91345,Ambloplites rupestris,,Ambloplites rupestris,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Perciformes,,,Centrarchidae,,,,Ambloplites,,,,Ambloplites rupestris,,,,,,,
AMBSP,FISH,True,91341,Ambloplites,,Ambloplites sp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Perciformes,,,Centrarchidae,,,,Ambloplites,,,,,,,,,,,
AMBSP1,FISH,True,91348,Amblyopsis,,Amblyopsis sp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Percopsiformes,,,Amblyopsidae,,,,Amblyopsis,,,,,,,,,,,
AMBSP2,FISH,True,91347,Amblyopsidae,Class,Amblyopsidae sp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Percopsiformes,,,Amblyopsidae,,,,,,,,,,,,,,,
AMBSPE,FISH,True,91351,Amblyopsis spelaea,,Amblyopsis spelaea,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Percopsiformes,,,Amblyopsidae,,,,Amblyopsis,,,,Amblyopsis spelaea,,,,,,,
AMBSPP,FISH,True,91341,Ambloplites,,Ambloplites spp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Perciformes,,,Centrarchidae,,,,Ambloplites,,,,,,,,,,,
AMBSPP1,FISH,True,91348,Amblyopsis,,Amblyopsis spp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Percopsiformes,,,Amblyopsidae,,,,Amblyopsis,,,,,,,,,,,
AMBSPP2,FISH,True,91347,Amblyopsidae,Class,Amblyopsidae spp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Percopsiformes,,,Amblyopsidae,,,,,,,,,,,,,,,
AMEBRU,FISH,True,91355,Ameiurus brunneus,,Ameiurus brunneus,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Siluriformes,,,Ictaluridae,,,,Ameiurus,,,,Ameiurus brunneus,,,,,,,
AMECAT,FISH,True,91356,Ameiurus catus,,Ameiurus catus,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Siluriformes,,,Ictaluridae,,,,Ameiurus,,,,Ameiurus catus,,,,,,,
AMEMEL,FISH,True,91357,Ameiurus melas,,Ameiurus melas,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Siluriformes,,,Ictaluridae,,,,Ameiurus,,,,Ameiurus melas,,,,,,,
AMENAT,FISH,True,91358,Ameiurus natalis,,Ameiurus natalis,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Siluriformes,,,Ictaluridae,,,,Ameiurus,,,,Ameiurus natalis,,,,,,,
AMENEB,FISH,True,91359,Ameiurus nebulosus,,Ameiurus nebulosus,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Siluriformes,,,Ictaluridae,,,,Ameiurus,,,,Ameiurus nebulosus,,,,,,,
AMEPLA,FISH,True,91360,Ameiurus platycephalus,,Ameiurus platycephalus,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Siluriformes,,,Ictaluridae,,,,Ameiurus,,,,Ameiurus platycephalus,,,,,,,
AMESER,FISH,True,91361,Ameiurus serracanthus,,Ameiurus serracanthus,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Siluriformes,,,Ictaluridae,,,,Ameiurus,,,,Ameiurus serracanthus,,,,,,,
AMESP,FISH,True,91354,Ameiurus,,Ameiurus sp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Siluriformes,,,Ictaluridae,,,,Ameiurus,,,,,,,,,,,
AMESPP,FISH,True,91354,Ameiurus,,Ameiurus spp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Siluriformes,,,Ictaluridae,,,,Ameiurus,,,,,,,,,,,
AMICAL,FISH,True,91365,Amia calva,,Amia calva,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Amiiformes,,,Amiidae,,,,Amia,,,,Amia calva,,,,,,,
AMISP,FISH,True,91364,Amia,,Amia sp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Amiiformes,,,Amiidae,,,,Amia,,,,,,,,,,,
AMISP1,FISH,True,91363,Amiidae,Class,Amiidae sp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Amiiformes,,,Amiidae,,,,,,,,,,,,,,,
AMISP2,FISH,True,91362,Amiiformes,Subgenus,Amiiformes sp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Amiiformes,,,,,,,,,,,,,,,,,,
AMISPP,FISH,True,91364,Amia,,Amia spp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Amiiformes,,,Amiidae,,,,Amia,,,,,,,,,,,
AMISPP1,FISH,True,91363,Amiidae,Class,Amiidae spp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Amiiformes,,,Amiidae,,,,,,,,,,,,,,,
AMISPP2,FISH,True,91362,Amiiformes,Subgenus,Amiiformes spp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Amiiformes,,,,,,,,,,,,,,,,,,
AMMBEA,FISH,True,91368,Ammocrypta beanii,,Ammocrypta beanii,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Perciformes,,,Percidae,,,,Ammocrypta,,,,Ammocrypta beanii,,,,,,,
AMMBIF,FISH,True,91369,Ammocrypta bifascia,,Ammocrypta bifascia,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Perciformes,,,Percidae,,,,Ammocrypta,,,,Ammocrypta bifascia,,,,,,,
AMMCLA,FISH,True,91370,Ammocrypta clara,,Ammocrypta clara,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Perciformes,,,Percidae,,,,Ammocrypta,,,,Ammocrypta clara,,,,,,,
AMMMER,FISH,True,91371,Ammocrypta meridiana,,Ammocrypta meridiana,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Perciformes,,,Percidae,,,,Ammocrypta,,,,Ammocrypta meridiana,,,,,,,
AMMPEL,FISH,True,91372,Ammocrypta pellucida,,Ammocrypta pellucida,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Perciformes,,,Percidae,,,,Ammocrypta,,,,Ammocrypta pellucida,,,,,,,
AMMSP,FISH,True,91367,Ammocrypta,,Ammocrypta sp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Perciformes,,,Percidae,,,,Ammocrypta,,,,,,,,,,,
AMMSPP,FISH,True,91367,Ammocrypta,,Ammocrypta spp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Perciformes,,,Percidae,,,,Ammocrypta,,,,,,,,,,,
AMMVIV,FISH,True,91373,Ammocrypta vivax,,Ammocrypta vivax,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Perciformes,,,Percidae,,,,Ammocrypta,,,,Ammocrypta vivax,,,,,,,
AMPCIT,FISH,True,91375,Amphilophus citrinellus,,Amphilophus citrinellus,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Perciformes,,,Cichlidae,,,,Amphilophus,,,,Amphilophus citrinellus,,,,,,,
AMPLAB,FISH,True,91376,Amphilophus labiatus,,Amphilophus labiatus,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Perciformes,,,Cichlidae,,,,Amphilophus,,,,Amphilophus labiatus,,,,,,,
AMPSP,FISH,True,91374,Amphilophus,,Amphilophus sp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Perciformes,,,Cichlidae,,,,Amphilophus,,,,,,,,,,,
AMPSPP,FISH,True,91374,Amphilophus,,Amphilophus spp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Perciformes,,,Cichlidae,,,,Amphilophus,,,,,,,,,,,
ANAHAR,FISH,True,91382,Anablepsoides hartii,,Anablepsoides hartii,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Cyprinodontiformes,,,Rivulidae,,,,Anablepsoides,,,,Anablepsoides hartii,,,,,,,
ANASP,FISH,True,91381,Anablepsoides,,Anablepsoides sp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Cyprinodontiformes,,,Rivulidae,,,,Anablepsoides,,,,,,,,,,,
ANASP1,FISH,True,91378,Anabas,,Anabas sp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Perciformes,,,Anabantidae,,,,Anabas,,,,,,,,,,,
ANASP2,FISH,True,91377,Anabantidae,Class,Anabantidae sp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Perciformes,,,Anabantidae,,,,,,,,,,,,,,,
ANASPP,FISH,True,91381,Anablepsoides,,Anablepsoides spp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Cyprinodontiformes,,,Rivulidae,,,,Anablepsoides,,,,,,,,,,,
ANASPP1,FISH,True,91378,Anabas,,Anabas spp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Perciformes,,,Anabantidae,,,,Anabas,,,,,,,,,,,
ANASPP2,FISH,True,91377,Anabantidae,Class,Anabantidae spp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Perciformes,,,Anabantidae,,,,,,,,,,,,,,,
ANATES,FISH,True,91379,Anabas testudineus,,Anabas testudineus,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Perciformes,,,Anabantidae,,,,Anabas,,,,Anabas testudineus,,,,,,,
ANCPAR,FISH,True,91385,Anchoa parva,,Anchoa parva,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Clupeiformes,,,Engraulidae,,,,Anchoa,,,,Anchoa parva,,,,,,,
ANCSP,FISH,True,91384,Anchoa,,Anchoa sp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Clupeiformes,,,Engraulidae,,,,Anchoa,,,,,,,,,,,
ANCSPP,FISH,True,91384,Anchoa,,Anchoa spp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Clupeiformes,,,Engraulidae,,,,Anchoa,,,,,,,,,,,
ANGANG,FISH,True,91389,Anguilla anguilla,,Anguilla anguilla,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Anguilliformes,,,Anguillidae,,,,Anguilla,,,,Anguilla anguilla,,,,,,,
ANGROS,FISH,True,91390,Anguilla rostrata,,Anguilla rostrata,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Anguilliformes,,,Anguillidae,,,,Anguilla,,,,Anguilla rostrata,,,,,,,
ANGSP,FISH,True,91388,Anguilla,,Anguilla sp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Anguilliformes,,,Anguillidae,,,,Anguilla,,,,,,,,,,,
ANGSP1,FISH,True,91387,Anguillidae,Class,Anguillidae sp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Anguilliformes,,,Anguillidae,,,,,,,,,,,,,,,
ANGSP2,FISH,True,91386,Anguilliformes,Subgenus,Anguilliformes sp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Anguilliformes,,,,,,,,,,,,,,,,,,
ANGSPP,FISH,True,91388,Anguilla,,Anguilla spp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Anguilliformes,,,Anguillidae,,,,Anguilla,,,,,,,,,,,
ANGSPP1,FISH,True,91387,Anguillidae,Class,Anguillidae spp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Anguilliformes,,,Anguillidae,,,,,,,,,,,,,,,
ANGSPP2,FISH,True,91386,Anguilliformes,Subgenus,Anguilliformes spp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Anguilliformes,,,,,,,,,,,,,,,,,,
ANOSP,FISH,True,91392,Anostomidae,Class,Anostomidae sp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Characiformes,,,Anostomidae,,,,,,,,,,,,,,,
ANOSPP,FISH,True,91392,Anostomidae,Class,Anostomidae spp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Characiformes,,,Anostomidae,,,,,,,,,,,,,,,
APEQUA,FISH,True,91396,Apeltes quadracus,,Apeltes quadracus,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Gasterosteiformes,,,Gasterosteidae,,,,Apeltes,,,,Apeltes quadracus,,,,,,,
APESP,FISH,True,91395,Apeltes,,Apeltes sp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Gasterosteiformes,,,Gasterosteidae,,,,Apeltes,,,,,,,,,,,
APESPP,FISH,True,91395,Apeltes,,Apeltes spp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Gasterosteiformes,,,Gasterosteidae,,,,Apeltes,,,,,,,,,,,
APHSAY,FISH,True,91399,Aphredoderus sayanus,,Aphredoderus sayanus,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Percopsiformes,,,Aphredoderidae,,,,Aphredoderus,,,,Aphredoderus sayanus,,,,,,,
APHSP,FISH,True,91398,Aphredoderus,,Aphredoderus sp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Percopsiformes,,,Aphredoderidae,,,,Aphredoderus,,,,,,,,,,,
APHSP1,FISH,True,91397,Aphredoderidae,Class,Aphredoderidae sp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Percopsiformes,,,Aphredoderidae,,,,,,,,,,,,,,,
APHSPP,FISH,True,91398,Aphredoderus,,Aphredoderus spp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Percopsiformes,,,Aphredoderidae,,,,Aphredoderus,,,,,,,,,,,
APHSPP1,FISH,True,91397,Aphredoderidae,Class,Aphredoderidae spp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Percopsiformes,,,Aphredoderidae,,,,,,,,,,,,,,,
APLGRU,FISH,True,91405,Aplodinotus grunniens,,Aplodinotus grunniens,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Perciformes,,,Sciaenidae,,,,Aplodinotus,,,,Aplodinotus grunniens,,,,,,,
APLLIN,FISH,True,91402,Aplocheilus lineatus,,Aplocheilus lineatus,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Cyprinodontiformes,,,Aplocheilidae,,,,Aplocheilus,,,,Aplocheilus lineatus,,,,,,,
APLSP,FISH,True,91401,Aplocheilus,,Aplocheilus sp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Cyprinodontiformes,,,Aplocheilidae,,,,Aplocheilus,,,,,,,,,,,
APLSP1,FISH,True,91404,Aplodinotus,,Aplodinotus sp.,Organism,Animalia,,Chordata,Vertebrata,,Actinopterygii,,Perciformes,,,Sciaenidae,,,,Aplodinotus,,,,,,,,,,,
