neon_taxonID,neon_lookup_group,is_biorepo_mapped,biorepo_tid,scientificName_biorepo,taxonRank_biorepo,verbatimScientificName_biorepo_map,biorepo_organism,biorepo_kingdom,biorepo_subkingdom,biorepo_division,biorepo_subdivision,biorepo_superclass,biorepo_class,biorepo_subclass,biorepo_order,biorepo_suborder,biorepo_superfamily,biorepo_family,biorepo_subfamily,biorepo_tribe,biorepo_subtribe,biorepo_genus,biorepo_subgenus,biorepo_section,biorepo_subsection,biorepo_species,biorepo_subspecies,biorepo_variety,biorepo_subvariety,biorepo_form,biorepo_subform,biorepo_cultivated,biorepo_complex/group
NEONDREX37219,ALGAE,True,128699,Gomphonema entolejum,,Gomphonema entolejum Østrup,Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,Gomphonema entolejum,,,,,,,
NEONDREX37239,ALGAE,True,128757,Gomphonema tumens,,Gomphonema tumens Kociolek et Stoermer,Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,Gomphonema tumens,,,,,,,
NEONDREX37265,ALGAE,True,128746,Gomphonema reimeri,,Gomphonema reimeri Kociolek et Kingston,Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,Gomphonema reimeri,,,,,,,
NEONDREX37270,ALGAE,True,128670,Gomphonema acutiusculum,,Gomphonema acutiusculum (Müller) Cleve-Euler,Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,Gomphonema acutiusculum,,,,,,,
NEONDREX37278,ALGAE,True,128715,Gomphonema lagenula,,Gomphonema lagenula Kützing,Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,Gomphonema lagenula,,,,,,,
NEONDREX37289,ALGAE,True,130157,Gomphonema pumilum var. elegans,,Gomphonema pumilum var. elegans Reichardt et Lange-Bertalot,Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,Gomphonema pumilum,,Gomphonema pumilum var. elegans,,,,,
NEONDREX37296,ALGAE,True,128702,Gomphonema germainii,,Gomphonema germainii Kociolek et Stoermer,Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,Gomphonema germainii,,,,,,,
NEONDREX37300,ALGAE,True,128674,Gomphonema americobtusatum,,Gomphonema americobtusatum Reichardt et Lange-Bertalot,Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,Gomphonema americobtusatum,,,,,,,
NEONDREX37302,ALGAE,True,128697,Gomphonema drutelingense,,Gomphonema drutelingense Reichardt,Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,Gomphonema drutelingense,,,,,,,
NEONDREX37304,ALGAE,True,130318,Gomphonema parvulum f. saprophilum,,Gomphonema parvulum f. saprophilum Lange-Bertalot et Reichardt,Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,Gomphonema parvulum,,,,Gomphonema parvulum f. saprophilum,,,
NEONDREX37305,ALGAE,True,128713,Gomphonema italicum,,Gomphonema italicum Kützing,Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,Gomphonema italicum,,,,,,,
NEONDREX37306,ALGAE,True,128696,Gomphonema distans,,Gomphonema distans (Cleve-Euler) Lange-Bertalot et Reichardt,Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,Gomphonema distans,,,,,,,
NEONDREX37308,ALGAE,True,128733,Gomphonema pala,,Gomphonema pala Reichardt,Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,Gomphonema pala,,,,,,,
NEONDREX37310,ALGAE,True,128700,Gomphonema exilissimum,,Gomphonema exilissimum (Grunow) Lange-Bertalot et Reichardt,Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,Gomphonema exilissimum,,,,,,,
NEONDREX37311,ALGAE,True,128735,Gomphonema parvulius,,Gomphonema parvulius (Lange-Bertalot et Reichardt) Lange-Bertalot et Reichardt,Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,Gomphonema parvulius,,,,,,,
NEONDREX37314,ALGAE,True,128687,Gomphonema capitatum,,Gomphonema capitatum Ehrenberg,Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,Gomphonema capitatum,,,,,,,
NEONDREX37317,ALGAE,True,128709,Gomphonema innocens,,Gomphonema innocens Reichardt,Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,Gomphonema innocens,,,,,,,
NEONDREX37318,ALGAE,True,128720,Gomphonema maclaughlinii,,Gomphonema maclaughlinii Reichardt,Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,Gomphonema maclaughlinii,,,,,,,
NEONDREX37321,ALGAE,True,128764,Gomphonema vibrioides,,Gomphonema vibrioides Reichardt et Lange-Bertalot,Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,Gomphonema vibrioides,,,,,,,
NEONDREX37334,ALGAE,True,128718,Gomphonema longilineare,,Gomphonema longilineare Reichardt,Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,Gomphonema longilineare,,,,,,,
NEONDREX37336,ALGAE,True,128708,Gomphonema incognitum,,"Gomphonema incognitum Reichhardt, Jüttner et Cox",Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,Gomphonema incognitum,,,,,,,
NEONDREX37337,ALGAE,True,128681,Gomphonema bipunctatum,,Gomphonema bipunctatum Krasske,Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,Gomphonema bipunctatum,,,,,,,
NEONDREX37338,ALGAE,True,128693,Gomphonema cymbelliclinum,,Gomphonema cymbelliclinum Reichardt et Lange-Bertalot,Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,Gomphonema cymbelliclinum,,,,,,,
NEONDREX37346,ALGAE,True,128759,Gomphonema turgidum,,Gomphonema turgidum Ehrenberg,Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,Gomphonema turgidum,,,,,,,
NEONDREX37361,ALGAE,True,130316,Gomphonema minutum f. pachypus,,Gomphonema minutum f. pachypus Lange-Bertalot et Reichardt,Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,Gomphonema minutum,,,,Gomphonema minutum f. pachypus,,,
NEONDREX37362,ALGAE,True,128711,Gomphonema insigniforme,,Gomphonema insigniforme Reichardt,Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,Gomphonema insigniforme,,,,,,,
NEONDREX37376,ALGAE,True,128758,Gomphonema tumidum,,Gomphonema tumidum (Skvortzow) Lange-Bertalot et Reichardt,Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,Gomphonema tumidum,,,,,,,
NEONDREX37383,ALGAE,True,128683,Gomphonema brasiliense,,Gomphonema brasiliense Grunow,Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,Gomphonema brasiliense,,,,,,,
NEONDREX37398,ALGAE,True,128692,Gomphonema coronatum,,Gomphonema coronatum Ehrenberg,Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,Gomphonema coronatum,,,,,,,
NEONDREX37399,ALGAE,True,128698,Gomphonema duplipunctatum,,Gomphonema duplipunctatum Lange-Bertalot et Reichardt,Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,Gomphonema duplipunctatum,,,,,,,
NEONDREX37401,ALGAE,True,128689,Gomphonema cathedralis,,Gomphonema cathedralis Lange-Bertalot et Reichardt,Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,Gomphonema cathedralis,,,,,,,
NEONDREX37438,ALGAE,True,128694,Gomphonema cymbelloides,,Gomphonema cymbelloides Frenguelli et Orlando,Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,Gomphonema cymbelloides,,,,,,,
NEONDREX37439,ALGAE,True,128724,Gomphonema micropumilum,,Gomphonema micropumilum Reichardt,Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,Gomphonema micropumilum,,,,,,,
NEONDREX37473,ALGAE,True,130612,Gomphonema,,Gomphonema sp.,Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,,,,,,,,
NEONDREX37513,ALGAE,True,128686,Gomphonema caperatum,,Gomphonema caperatum Ponader et Potapova,Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,Gomphonema caperatum,,,,,,,
NEONDREX37517,ALGAE,True,128685,Gomphonema calcifugum,,Gomphonema calcifugum Lange-Bertalot et Reichardt,Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,Gomphonema calcifugum,,,,,,,
NEONDREX37518,ALGAE,True,128719,Gomphonema louisianarum,,Gomphonema louisianarum Kalinsky,Organism,Chromista,,Gyrista,Ochrophytina,,Bacillariophyceae,,Cymbellales,,,Gomphonemataceae,,,,Gomphonema,,,,Gomphonema louisianarum,,,,,,,
